#,Class,Status,Time
'1','Yoga Tone' by 'Una',FULL,'2023-05-11 07:57:58.721484'
'2','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 07:58:12.831708'
'3','Yoga Tone' by 'Una',FULL,'2023-05-11 07:59:19.378292'
'4','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 07:59:33.457300'
'5','Yoga Tone' by 'Una',FULL,'2023-05-11 08:00:39.976426'
'6','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:00:54.057534'
'7','Yoga Tone' by 'Una',FULL,'2023-05-11 08:02:00.596961'
'8','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:02:14.652845'
'9','Yoga Tone' by 'Una',FULL,'2023-05-11 08:03:21.192024'
'10','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:03:35.337107'
'11','Yoga Tone' by 'Una',FULL,'2023-05-11 08:04:41.784102'
'12','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:04:55.930238'
'13','Yoga Tone' by 'Una',FULL,'2023-05-11 08:06:02.425956'
'14','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:06:16.532035'
'15','Yoga Tone' by 'Una',FULL,'2023-05-11 08:07:23.046059'
'16','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:07:37.678373'
'17','Yoga Tone' by 'Una',FULL,'2023-05-11 08:08:43.659556'
'18','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:08:58.271486'
'19','Yoga Tone' by 'Una',FULL,'2023-05-11 08:10:04.269751'
'20','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:10:18.889954'
'21','Yoga Tone' by 'Una',FULL,'2023-05-11 08:11:24.852853'
'22','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:11:39.473137'
'23','Yoga Tone' by 'Una',FULL,'2023-05-11 08:12:45.443476'
'24','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:13:00.089467'
'25','Yoga Tone' by 'Una',FULL,'2023-05-11 08:14:06.065678'
'26','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:14:20.714775'
'27','Yoga Tone' by 'Una',FULL,'2023-05-11 08:15:26.662780'
'28','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:15:41.303100'
'29','Yoga Tone' by 'Una',FULL,'2023-05-11 08:16:47.251512'
'30','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:17:01.889348'
'31','Yoga Tone' by 'Una',FULL,'2023-05-11 08:18:08.396179'
'32','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:18:22.491669'
'33','Yoga Tone' by 'Una',FULL,'2023-05-11 08:19:28.997710'
'34','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:19:43.091749'
'35','Yoga Tone' by 'Una',FULL,'2023-05-11 08:20:49.588270'
'36','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:21:03.675124'
'37','Yoga Tone' by 'Una',FULL,'2023-05-11 08:22:10.202659'
'38','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:22:24.310587'
'39','Yoga Tone' by 'Una',FULL,'2023-05-11 08:23:30.801289'
'40','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:23:44.897894'
'41','Yoga Tone' by 'Una',FULL,'2023-05-11 08:24:51.418322'
'42','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:25:05.505193'
'43','Yoga Tone' by 'Una',FULL,'2023-05-11 08:26:12.008771'
'44','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:26:26.080750'
'45','Yoga Tone' by 'Una',FULL,'2023-05-11 08:27:32.602271'
'46','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:27:46.702869'
'47','Yoga Tone' by 'Una',FULL,'2023-05-11 08:28:53.756506'
'48','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:29:07.302909'
'49','Yoga Tone' by 'Una',FULL,'2023-05-11 08:30:14.369752'
'50','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:30:27.906632'
'51','Yoga Tone' by 'Una',FULL,'2023-05-11 08:31:34.970501'
'52','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:31:48.525940'
'53','Yoga Tone' by 'Una',FULL,'2023-05-11 08:32:55.599937'
'54','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:33:09.151914'
'55','Yoga Tone' by 'Una',FULL,'2023-05-11 08:34:16.219846'
'56','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:34:29.779585'
'57','Yoga Tone' by 'Una',FULL,'2023-05-11 08:35:36.819140'
'58','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:35:50.374349'
'59','Yoga Tone' by 'Una',BOOKED,'2023-05-11 08:36:40.234917'
'59','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:37:10.987919'
'60','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:38:31.596848'
'61','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:39:52.715441'
'62','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:41:13.328169'
'63','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:42:33.935117'
'64','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:43:54.642136'
'65','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:45:15.230308'
'66','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:46:35.856849'
'67','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:47:56.489559'
'68','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:49:17.071053'
'69','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:50:38.175892'
'70','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:51:58.773529'
'71','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:53:19.404649'
'72','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:54:39.997185'
'73','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:56:00.614056'
'74','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:57:21.195621'
'75','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 08:58:41.800569'
'76','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 09:00:02.384168'
'77','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 09:01:23.563579'
'78','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-05-11 09:02:44.198088'
