#,Class,Status,Time
'1','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 11:46:35.660676'
'2','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 11:46:50.468839'
'3','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 11:47:05.344400'
'4','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 11:47:56.311277'
'5','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 11:48:11.169726'
'6','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 11:48:25.949092'
'7','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 11:49:16.951621'
'8','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 11:49:31.824323'
'9','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 11:49:46.580107'
'10','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 11:50:37.547648'
'11','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 11:50:52.462573'
'12','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 11:51:07.192798'
'13','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 11:51:58.196549'
'14','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 11:52:13.096662'
'15','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 11:52:27.790426'
'16','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 11:53:18.790259'
'17','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 11:53:33.731315'
'18','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 11:53:48.413903'
'19','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 11:54:39.426592'
'20','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 11:54:54.321056'
'21','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 11:55:09.000021'
'22','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 11:56:00.053000'
'23','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 11:56:15.581873'
'24','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 11:56:29.615065'
'25','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 11:57:20.684664'
'26','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 11:57:36.190919'
'27','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 11:57:50.209112'
'28','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 11:58:41.300760'
'29','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 11:58:56.769573'
'30','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 11:59:10.841324'
'31','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 12:00:01.971985'
'32','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 12:00:17.459949'
'33','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 12:00:31.424517'
'34','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 12:01:22.550529'
'35','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 12:01:38.061091'
'36','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 12:01:52.061053'
'37','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 12:02:43.399468'
'38','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 12:02:58.702360'
'39','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 12:03:12.676212'
'40','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 12:04:03.987657'
'41','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 12:04:19.312859'
'42','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 12:04:33.288248'
'43','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 12:05:24.588542'
'44','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 12:05:39.894202'
'45','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 12:05:53.900037'
'46','Iyengar Yoga (Wall Rope) - 艾揚格瑜珈 壁繩' by 'Charmian',FULL,'2023-06-20 12:06:45.839920'
'47','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-06-20 12:07:00.486958'
'48','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-06-20 12:07:14.500316'
