#,Class,Status,Time
'1','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-11 09:38:49.030867'
'2','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-08-11 09:39:03.294795'
'91','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-11 11:01:48.327244'
'92','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-08-11 11:02:01.122893'
'181','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-11 12:24:47.015301'
'182','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-08-11 12:24:58.401020'
'271','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-11 13:47:45.552345'
'272','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-08-11 13:47:56.847418'
'361','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-11 15:10:45.076014'
'362','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-08-11 15:10:55.038165'
'451','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-11 16:33:43.905883'
'452','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-08-11 16:33:52.894436'
'541','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-11 17:56:42.658517'
'542','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-08-11 17:56:51.320438'
'631','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-11 19:19:41.834743'
'632','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-08-11 19:19:49.102502'
'659','Vinyasa Yoga 流暢瑜珈' by 'Una',BOOKED,'2022-08-11 19:45:20.545665'
'676','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-11 20:16:51.802170'
