#,Class,Status,Time
'1','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-07-02 03:53:27.178211'
'2','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 03:53:38.266622'
'91','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-07-02 05:16:29.184531'
'92','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 05:16:39.660931'
'181','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-07-02 06:39:50.542366'
'182','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 06:40:00.490249'
'271','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-07-02 08:02:51.983126'
'272','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 08:03:01.536129'
'361','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-07-02 09:25:53.234623'
'362','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 09:26:02.726783'
'451','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-07-02 10:48:54.744559'
'452','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 10:49:03.858353'
'541','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-07-02 12:11:56.193409'
'542','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 12:12:04.790992'
'631','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-07-02 13:34:57.835789'
'632','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 13:35:05.921831'
'721','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-07-02 14:57:59.602376'
'722','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 14:58:06.857470'
'811','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-07-02 16:21:01.378208'
'812','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 16:21:08.049951'
'901','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-07-02 17:44:03.022716'
'902','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 17:44:09.072350'
'991','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2022-07-02 19:07:05.691410'
'992','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 19:07:10.112793'
'1079','Vinyasa Yoga 流暢瑜珈' by 'Una',BOOKED,'2022-07-02 20:27:59.648061'
'1081','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 20:32:01.886796'
'1126','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-07-02 21:55:08.597941'
'1146','Gentle Yoga 和緩瑜珈' by 'Una',BOOKED,'2022-07-02 22:31:54.086743'
