#,Class,Status,Time
'28','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:24:10.803638'
'29','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:24:29.976068'
'30','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:24:50.007330'
'31','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:26:01.453611'
'32','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:26:20.660997'
'33','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:26:40.649831'
'34','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:27:52.249268'
'35','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:28:11.329083'
'36','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:28:31.300635'
'37','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:29:42.957514'
'38','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:30:01.979050'
'39','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:30:22.054827'
'40','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:31:33.904680'
'41','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:31:52.637486'
'42','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:32:12.745329'
'43','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:33:24.620163'
'44','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:33:43.313692'
'45','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:34:03.716150'
'46','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:35:15.360262'
'47','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:35:34.014194'
'48','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:35:54.417510'
'49','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:37:06.046717'
'50','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:37:24.679848'
'51','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:37:45.169539'
'52','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:38:56.855673'
'53','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:39:15.572569'
'54','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:39:35.852510'
'55','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:40:47.604499'
'56','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:41:06.261236'
'57','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:41:26.566640'
'58','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:42:38.319505'
'59','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:42:56.942703'
'60','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:43:17.506294'
'61','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:44:29.065361'
'62','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:44:47.639141'
'63','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:45:08.181770'
'64','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:46:19.733124'
'65','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:46:38.338751'
'66','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:46:58.880395'
'67','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:48:10.412405'
'68','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:48:29.060832'
'69','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:48:49.519220'
'70','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:50:01.244176'
'71','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:50:19.737646'
'72','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:50:40.209888'
'73','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:51:51.899413'
'74','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:52:10.430896'
'75','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:52:30.928084'
'76','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:53:42.679537'
'77','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:54:01.182451'
'78','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:54:21.680830'
'79','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:55:33.389854'
'80','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:55:51.897019'
'81','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:56:12.617672'
'82','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:57:24.062224'
'83','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:57:42.635496'
'84','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:58:03.290610'
'85','Yoga Tone 2' by 'Una',FULL,'2023-01-19 02:59:14.716705'
'86','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 02:59:33.324590'
'87','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 02:59:53.975939'
'88','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:01:05.519511'
'89','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:01:24.026993'
'90','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:01:44.642814'
'91','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:02:56.218352'
'92','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:03:14.733413'
'93','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:03:35.353007'
'94','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:04:46.902561'
'95','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:05:05.416419'
'96','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:05:26.169870'
'97','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:06:37.708706'
'98','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:06:56.082858'
'99','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:07:16.846003'
'100','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:08:28.434058'
'101','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:08:46.742232'
'102','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:09:07.546670'
'103','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:10:19.106131'
'104','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:10:37.452803'
'105','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:10:58.195611'
'106','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:12:09.928379'
'107','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:12:28.109178'
'108','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:12:48.855035'
'109','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:14:00.644643'
'110','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:14:18.766941'
'111','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:14:39.554670'
'112','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:15:51.358199'
'113','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:16:09.458793'
'114','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:16:30.214446'
'115','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:17:42.070942'
'116','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:18:00.130310'
'117','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:18:20.933532'
'118','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:19:33.052785'
'119','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:19:50.791720'
'120','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:20:11.610901'
'121','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:21:23.753950'
'122','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:21:41.479360'
'123','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:22:02.305691'
'124','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:23:14.600862'
'125','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:23:32.161659'
'126','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:23:52.985598'
'127','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:25:05.278920'
'128','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:25:22.873300'
'129','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:25:43.686340'
'130','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:26:55.938448'
'131','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:27:13.535002'
'132','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:27:34.404746'
'133','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:28:46.639291'
'134','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:29:04.215492'
'135','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:29:25.077578'
'136','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:30:37.321467'
'137','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:30:54.904320'
'138','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:31:15.795525'
'139','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:32:27.994344'
'140','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:32:45.752376'
'141','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:33:06.477660'
'142','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:34:18.797948'
'143','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:34:36.418295'
'144','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:34:57.179759'
'145','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:36:09.491893'
'146','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:36:27.101961'
'147','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:36:47.892437'
'148','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:38:00.228134'
'149','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:38:17.809891'
'150','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:38:38.553986'
'151','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:39:50.899524'
'152','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:40:08.507279'
'153','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:40:29.265800'
'154','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:41:41.612229'
'155','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:41:59.181825'
'156','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:42:19.979407'
'157','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:43:32.270423'
'158','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:43:49.836712'
'159','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:44:10.653208'
'160','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:45:23.100589'
'161','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:45:40.579787'
'162','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:46:01.351952'
'163','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:47:13.798710'
'164','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:47:31.279543'
'165','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:47:52.048655'
'166','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:49:04.464688'
'167','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:49:21.945097'
'168','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:49:42.845641'
'169','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:50:55.201959'
'170','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:51:12.691486'
'171','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:51:33.524413'
'172','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:52:45.938629'
'173','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:53:03.377684'
'174','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:53:24.219330'
'175','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:54:36.627528'
'176','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:54:54.110637'
'177','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:55:14.930063'
'178','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:56:27.437523'
'179','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:56:44.790112'
'180','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:57:05.591969'
'181','Yoga Tone 2' by 'Una',FULL,'2023-01-19 03:58:18.165579'
'182','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 03:58:35.513694'
'183','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 03:58:56.275341'
'184','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:00:08.883003'
'185','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:00:26.236110'
'186','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:00:46.952331'
'187','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:01:59.548889'
'188','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:02:16.934066'
'189','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:02:37.627395'
'190','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:03:50.274855'
'191','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:04:07.610669'
'192','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:04:28.330037'
'193','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:05:40.976884'
'194','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:05:58.274774'
'195','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:06:19.015604'
'196','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:07:31.813196'
'197','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:07:48.969342'
'198','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:08:09.712055'
'199','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:09:22.483407'
'200','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:09:39.643472'
'201','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:10:00.369796'
'202','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:11:13.189055'
'203','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:11:30.359306'
'204','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:11:51.314119'
'205','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:13:03.998977'
'206','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:13:21.056464'
'207','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:13:42.019258'
'208','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:14:54.720603'
'209','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:15:11.749967'
'210','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:15:32.878733'
'211','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:16:45.548320'
'212','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:17:02.444592'
'213','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:17:23.616942'
'214','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:18:36.347533'
'215','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:18:53.100595'
'216','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:19:14.298588'
'217','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:20:27.061197'
'218','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:20:43.819923'
'219','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:21:05.023613'
'220','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:22:17.753396'
'221','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:22:34.537660'
'222','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:22:55.663102'
'223','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:24:08.437469'
'224','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:24:25.195350'
'225','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:24:46.420868'
'226','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:25:59.330412'
'227','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:26:15.916802'
'228','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:26:37.130185'
'229','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:27:50.035219'
'230','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:28:06.618312'
'231','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:28:28.093865'
'232','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:29:40.850960'
'233','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:29:57.288609'
'234','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:30:18.791041'
'235','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:31:31.511242'
'236','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:31:48.004818'
'237','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:32:09.452103'
'238','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:33:22.181257'
'239','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:33:38.986875'
'240','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:34:00.172802'
'241','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:35:12.899309'
'242','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:35:29.688244'
'243','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:35:50.857660'
'244','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:37:03.611550'
'245','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:37:20.369691'
'246','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:37:41.602047'
'247','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:38:54.316466'
'248','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:39:11.071956'
'249','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:39:32.301060'
'250','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:40:45.148905'
'251','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:41:01.817714'
'252','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:41:22.978093'
'253','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:42:35.863408'
'254','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:42:52.525968'
'255','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:43:13.680398'
'256','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:44:26.563974'
'257','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:44:43.224104'
'258','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:45:04.403908'
'259','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:46:17.273250'
'260','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:46:33.885637'
'261','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:46:55.095760'
'262','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:48:07.948927'
'263','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:48:24.529687'
'264','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:48:45.778786'
'265','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:49:58.681893'
'266','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:50:15.238646'
'267','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:50:36.657648'
'268','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:51:49.551698'
'269','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:52:05.911064'
'270','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:52:27.374497'
'271','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:53:40.251872'
'272','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:53:56.611239'
'273','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:54:18.026198'
'274','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:55:30.959954'
'275','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:55:47.306949'
'276','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:56:08.702721'
'277','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:57:21.650271'
'278','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:57:37.998745'
'279','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:57:59.369944'
'280','Yoga Tone 2' by 'Una',FULL,'2023-01-19 04:59:12.318951'
'281','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 04:59:28.717701'
'282','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 04:59:50.052322'
'283','Yoga Tone 2' by 'Una',FULL,'2023-01-19 05:01:03.186084'
'284','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 05:01:19.365963'
'285','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 05:01:40.688841'
'286','Yoga Tone 2' by 'Una',FULL,'2023-01-19 05:02:53.983624'
'287','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 05:03:10.013244'
'288','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 05:03:31.360379'
'289','Yoga Tone 2' by 'Una',FULL,'2023-01-19 05:04:44.640898'
'290','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 05:05:00.704966'
'291','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 05:05:22.039645'
'292','Yoga Tone 2' by 'Una',FULL,'2023-01-19 05:06:35.321604'
'293','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 05:06:51.419976'
'294','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 05:07:12.723848'
'295','Yoga Tone 2' by 'Una',FULL,'2023-01-19 05:08:25.982271'
'296','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 05:08:42.118636'
'297','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 05:09:03.400044'
'298','Yoga Tone 2' by 'Una',FULL,'2023-01-19 05:10:16.666599'
'299','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 05:10:32.792168'
'300','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 05:10:54.094477'
'301','Yoga Tone 2' by 'Una',FULL,'2023-01-19 05:12:07.328977'
'302','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 05:12:23.519430'
'303','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 05:12:44.791605'
'304','Yoga Tone 2' by 'Una',FULL,'2023-01-19 05:13:58.355269'
'305','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 05:14:14.203191'
'306','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 05:14:35.491721'
'307','Yoga Tone 2' by 'Una',FULL,'2023-01-19 05:15:49.012081'
'308','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2023-01-19 05:16:04.882811'
'309','Hatha Basic 哈達基礎' by 'Una',FULL,'2023-01-19 05:16:26.180111'
'310','Yoga Tone 2' by 'Una',FULL,'2023-01-19 05:17:39.755219'
