#,Class,Status,Time
'1','Gentle Yoga 和緩瑜珈' by 'Ellen',FULL,'2023-02-26 20:56:03.314190'
'2','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 20:56:17.674390'
'3','Gentle Yoga 和緩瑜珈' by 'Ellen',FULL,'2023-02-26 20:57:54.795383'
'4','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 20:58:08.279709'
'5','Gentle Yoga 和緩瑜珈' by 'Ellen',FULL,'2023-02-26 20:59:46.051947'
'6','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 20:59:58.955214'
'7','Gentle Yoga 和緩瑜珈' by 'Ellen',FULL,'2023-02-26 21:01:36.697329'
'8','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:01:49.579284'
'9','Gentle Yoga 和緩瑜珈' by 'Ellen',FULL,'2023-02-26 21:03:27.320458'
'10','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:03:40.210913'
'11','Gentle Yoga 和緩瑜珈' by 'Ellen',FULL,'2023-02-26 21:05:17.951190'
'12','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:05:30.840991'
'13','Gentle Yoga 和緩瑜珈' by 'Ellen',FULL,'2023-02-26 21:07:08.609380'
'14','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:07:21.437705'
'15','Gentle Yoga 和緩瑜珈' by 'Ellen',BOOKED,'2023-02-26 21:08:43.487305'
'15','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:09:12.048263'
'16','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:11:02.679884'
'17','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:12:53.281749'
'18','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:14:43.869870'
'19','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:16:34.473549'
'20','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:18:25.057350'
'21','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:20:16.396600'
'22','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:22:07.030299'
'23','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:23:57.753456'
'24','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:25:48.335776'
'25','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:27:38.926761'
'26','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:29:29.580818'
'27','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:31:36.720873'
'28','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:33:27.352533'
'29','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:35:17.962502'
'30','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:37:08.596730'
'31','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:38:59.223322'
'32','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:40:49.813058'
'33','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:42:41.197555'
'34','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:44:31.824456'
'35','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:46:22.437539'
'36','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:48:13.062819'
'37','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:50:03.639191'
'38','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:51:54.233793'
'39','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:53:45.662121'
'40','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:55:36.293655'
'41','Warm Stretch 溫和伸展' by 'Ethan Lee',FULL,'2023-02-26 21:57:26.914609'
