#,Class,Status,Time
'1','Yoga Tone' by 'Una',FULL,'2023-05-10 11:45:56.059482'
'2','Yoga Tone' by 'Una',FULL,'2023-05-10 11:47:16.716170'
'3','Yoga Tone' by 'Una',FULL,'2023-05-10 11:48:37.315985'
'4','Yoga Tone' by 'Una',FULL,'2023-05-10 11:49:57.930661'
'5','Yoga Tone' by 'Una',FULL,'2023-05-10 11:51:19.052206'
'6','Yoga Tone' by 'Una',FULL,'2023-05-10 11:52:39.674305'
'7','Yoga Tone' by 'Una',FULL,'2023-05-10 11:54:00.281051'
'8','Yoga Tone' by 'Una',FULL,'2023-05-10 11:55:20.897233'
'9','Yoga Tone' by 'Una',FULL,'2023-05-10 11:56:41.522224'
'10','Yoga Tone' by 'Una',FULL,'2023-05-10 11:58:02.146053'
'11','Yoga Tone' by 'Una',FULL,'2023-05-10 11:59:22.817689'
'12','Yoga Tone' by 'Una',FULL,'2023-05-10 12:00:43.413399'
'13','Yoga Tone' by 'Una',FULL,'2023-05-10 12:02:04.583549'
'14','Yoga Tone' by 'Una',FULL,'2023-05-10 12:03:25.180141'
'15','Yoga Tone' by 'Una',FULL,'2023-05-10 12:04:45.803227'
'16','Yoga Tone' by 'Una',FULL,'2023-05-10 12:06:06.427220'
'17','Yoga Tone' by 'Una',FULL,'2023-05-10 12:07:27.135778'
'18','Yoga Tone' by 'Una',FULL,'2023-05-10 12:08:47.793673'
'19','Yoga Tone' by 'Una',FULL,'2023-05-10 12:10:08.403294'
'20','Yoga Tone' by 'Una',FULL,'2023-05-10 12:11:29.050108'
'21','Yoga Tone' by 'Una',FULL,'2023-05-10 12:12:50.204172'
'22','Yoga Tone' by 'Una',FULL,'2023-05-10 12:14:10.833930'
'23','Yoga Tone' by 'Una',FULL,'2023-05-10 12:15:31.486755'
'24','Yoga Tone' by 'Una',FULL,'2023-05-10 12:16:52.143238'
'25','Yoga Tone' by 'Una',FULL,'2023-05-10 12:18:12.759496'
'26','Yoga Tone' by 'Una',FULL,'2023-05-10 12:19:33.340788'
'27','Yoga Tone' by 'Una',FULL,'2023-05-10 12:20:53.941693'
'28','Yoga Tone' by 'Una',FULL,'2023-05-10 12:22:14.575977'
'29','Yoga Tone' by 'Una',FULL,'2023-05-10 12:23:35.712544'
'30','Yoga Tone' by 'Una',FULL,'2023-05-10 12:24:56.307866'
'31','Yoga Tone' by 'Una',FULL,'2023-05-10 12:26:16.904549'
'32','Yoga Tone' by 'Una',FULL,'2023-05-10 12:27:37.513423'
'33','Yoga Tone' by 'Una',FULL,'2023-05-10 12:28:58.146773'
'34','Yoga Tone' by 'Una',FULL,'2023-05-10 12:30:18.759506'
'35','Yoga Tone' by 'Una',FULL,'2023-05-10 12:31:39.422702'
'36','Yoga Tone' by 'Una',FULL,'2023-05-10 12:33:00.032479'
'37','Yoga Tone' by 'Una',FULL,'2023-05-10 12:34:21.200515'
'38','Yoga Tone' by 'Una',FULL,'2023-05-10 12:35:41.788854'
'39','Yoga Tone' by 'Una',FULL,'2023-05-10 12:37:02.439367'
'40','Yoga Tone' by 'Una',FULL,'2023-05-10 12:38:23.093123'
'41','Yoga Tone' by 'Una',FULL,'2023-05-10 12:39:43.735898'
'42','Yoga Tone' by 'Una',FULL,'2023-05-10 12:41:04.340131'
'43','Yoga Tone' by 'Una',FULL,'2023-05-10 12:42:24.938868'
'44','Yoga Tone' by 'Una',FULL,'2023-05-10 12:43:45.532860'
'45','Yoga Tone' by 'Una',FULL,'2023-05-10 12:45:06.676613'
'46','Yoga Tone' by 'Una',FULL,'2023-05-10 12:46:27.281773'
'47','Yoga Tone' by 'Una',FULL,'2023-05-10 12:47:47.916127'
'48','Yoga Tone' by 'Una',FULL,'2023-05-10 12:49:08.537881'
'49','Yoga Tone' by 'Una',FULL,'2023-05-10 12:50:29.139996'
'50','Yoga Tone' by 'Una',FULL,'2023-05-10 12:51:49.728337'
'51','Yoga Tone' by 'Una',FULL,'2023-05-10 12:53:10.360351'
'52','Yoga Tone' by 'Una',FULL,'2023-05-10 12:54:30.997236'
'53','Yoga Tone' by 'Una',FULL,'2023-05-10 12:55:52.161237'
'54','Yoga Tone' by 'Una',FULL,'2023-05-10 12:57:12.763998'
'55','Yoga Tone' by 'Una',FULL,'2023-05-10 12:58:33.356436'
'56','Yoga Tone' by 'Una',FULL,'2023-05-10 12:59:53.951953'
'57','Yoga Tone' by 'Una',FULL,'2023-05-10 13:01:14.565132'
'58','Yoga Tone' by 'Una',FULL,'2023-05-10 13:02:35.219102'
'59','Yoga Tone' by 'Una',FULL,'2023-05-10 13:03:55.864862'
'60','Yoga Tone' by 'Una',FULL,'2023-05-10 13:05:16.494024'
'61','Yoga Tone' by 'Una',FULL,'2023-05-10 13:06:37.692991'
'62','Yoga Tone' by 'Una',FULL,'2023-05-10 13:07:58.286084'
'63','Yoga Tone' by 'Una',FULL,'2023-05-10 13:09:18.895604'
'64','Yoga Tone' by 'Una',FULL,'2023-05-10 13:10:39.516884'
'65','Yoga Tone' by 'Una',FULL,'2023-05-10 13:12:00.099963'
'66','Yoga Tone' by 'Una',FULL,'2023-05-10 13:13:20.684273'
'67','Yoga Tone' by 'Una',FULL,'2023-05-10 13:14:41.289249'
'68','Yoga Tone' by 'Una',FULL,'2023-05-10 13:16:01.906254'
'69','Yoga Tone' by 'Una',FULL,'2023-05-10 13:17:22.997116'
'70','Yoga Tone' by 'Una',FULL,'2023-05-10 13:18:43.665509'
'71','Yoga Tone' by 'Una',FULL,'2023-05-10 13:20:04.310041'
'72','Yoga Tone' by 'Una',FULL,'2023-05-10 13:21:24.911356'
'73','Yoga Tone' by 'Una',FULL,'2023-05-10 13:22:45.487739'
'74','Yoga Tone' by 'Una',FULL,'2023-05-10 13:24:06.085533'
'75','Yoga Tone' by 'Una',FULL,'2023-05-10 13:25:26.720935'
'76','Yoga Tone' by 'Una',FULL,'2023-05-10 13:26:47.475462'
'77','Yoga Tone' by 'Una',FULL,'2023-05-10 13:28:08.676241'
'78','Yoga Tone' by 'Una',FULL,'2023-05-10 13:29:29.280324'
'79','Yoga Tone' by 'Una',FULL,'2023-05-10 13:30:49.895240'
'80','Yoga Tone' by 'Una',FULL,'2023-05-10 13:32:10.520646'
'81','Yoga Tone' by 'Una',FULL,'2023-05-10 13:33:31.147403'
'82','Yoga Tone' by 'Una',FULL,'2023-05-10 13:34:51.766546'
'83','Yoga Tone' by 'Una',FULL,'2023-05-10 13:36:12.362639'
'84','Yoga Tone' by 'Una',FULL,'2023-05-10 13:37:32.955233'
'85','Yoga Tone' by 'Una',FULL,'2023-05-10 13:38:54.107927'
'86','Yoga Tone' by 'Una',FULL,'2023-05-10 13:40:14.718155'
'87','Yoga Tone' by 'Una',FULL,'2023-05-10 13:41:35.331565'
'88','Yoga Tone' by 'Una',FULL,'2023-05-10 13:42:55.947756'
'89','Yoga Tone' by 'Una',FULL,'2023-05-10 13:44:16.533292'
