#,Class,Status,Time
'1','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:39:29.985662'
next_book_datetime=2023-07-21 12:40:34.985644'2','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:40:55.710657'
next_book_datetime=2023-07-21 12:42:00.710616'3','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:42:21.301150'
next_book_datetime=2023-07-21 12:43:26.301125'4','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:43:47.001823'
next_book_datetime=2023-07-21 12:44:52.001807'5','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:45:12.667190'
next_book_datetime=2023-07-21 12:46:17.667175'6','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:46:38.284808'
next_book_datetime=2023-07-21 12:47:43.284792'7','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:48:03.948268'
next_book_datetime=2023-07-21 12:49:08.948241'8','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:49:29.700606'
next_book_datetime=2023-07-21 12:50:34.700571'9','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:50:55.481715'
next_book_datetime=2023-07-21 12:52:00.481703'10','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:52:21.118032'
next_book_datetime=2023-07-21 12:53:26.118017'11','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:53:46.806644'
next_book_datetime=2023-07-21 12:54:51.806622'12','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:55:12.470196'
next_book_datetime=2023-07-21 12:56:17.470181'13','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:56:38.099438'
next_book_datetime=2023-07-21 12:57:43.099426'14','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:58:03.735990'
next_book_datetime=2023-07-21 12:59:08.735950'15','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 12:59:29.384849'
next_book_datetime=2023-07-21 13:00:34.384818'16','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:00:54.994794'
next_book_datetime=2023-07-21 13:01:59.994778'17','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:02:20.599733'
next_book_datetime=2023-07-21 13:03:25.599707'18','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:03:46.192221'
next_book_datetime=2023-07-21 13:04:51.192204'19','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:05:11.860034'
next_book_datetime=2023-07-21 13:06:16.859996'20','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:06:37.475725'
next_book_datetime=2023-07-21 13:07:42.475702'21','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:08:03.111993'
next_book_datetime=2023-07-21 13:09:08.111961'22','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:09:28.771302'
next_book_datetime=2023-07-21 13:10:33.771285'23','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:10:54.477255'
next_book_datetime=2023-07-21 13:11:59.477234'24','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:12:20.098366'
next_book_datetime=2023-07-21 13:13:25.098341'25','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:13:45.940339'
next_book_datetime=2023-07-21 13:14:50.940321'26','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:15:11.563242'
next_book_datetime=2023-07-21 13:16:16.563219'27','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:16:37.364012'
next_book_datetime=2023-07-21 13:17:42.363994'28','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:18:03.046474'
next_book_datetime=2023-07-21 13:19:08.046461'29','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:19:28.857288'
next_book_datetime=2023-07-21 13:20:33.857266'30','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:20:54.564647'
next_book_datetime=2023-07-21 13:21:59.564626'31','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:22:20.215552'
next_book_datetime=2023-07-21 13:23:25.215534'32','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:23:45.836499'
next_book_datetime=2023-07-21 13:24:50.836449'33','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:25:11.442238'
next_book_datetime=2023-07-21 13:26:16.442221'34','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:26:37.087470'
next_book_datetime=2023-07-21 13:27:42.087429'35','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:28:02.756781'
next_book_datetime=2023-07-21 13:29:07.756762'36','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:29:28.383461'
next_book_datetime=2023-07-21 13:30:33.383435'37','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:30:54.068058'
next_book_datetime=2023-07-21 13:31:59.068042'38','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:32:19.719709'
next_book_datetime=2023-07-21 13:33:24.719676'39','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:33:45.305092'
next_book_datetime=2023-07-21 13:34:50.305079'40','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:35:10.923016'
next_book_datetime=2023-07-21 13:36:15.923002'41','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:36:36.570631'
next_book_datetime=2023-07-21 13:37:41.570614'42','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:38:02.163824'
next_book_datetime=2023-07-21 13:39:07.163785'43','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:39:28.086729'
next_book_datetime=2023-07-21 13:40:33.086705'44','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-07-21 13:40:53.802047'
