#,Class,Status,Time
'1','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:35:51.845006'
'2','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:36:06.232296'
'3','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:37:12.479236'
'4','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:37:26.858737'
'5','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:38:33.057716'
'6','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:38:47.474484'
'7','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:39:53.660019'
'8','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:40:08.090606'
'9','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:41:14.301772'
'10','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:41:28.715835'
'11','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:42:34.894701'
'12','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:42:49.291914'
'13','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:43:55.473092'
'14','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:44:09.925124'
'15','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:45:16.064199'
'16','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:45:30.791494'
'17','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:46:36.664318'
'18','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:46:51.394084'
'19','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:47:57.274613'
'20','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:48:12.013254'
'21','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:49:17.899857'
'22','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:49:32.624346'
'23','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:50:38.505038'
'24','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:50:53.217397'
'25','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:51:59.118918'
'26','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:52:13.813846'
'27','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:53:19.700992'
'28','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:53:34.406214'
'29','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:54:40.294565'
'30','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:54:55.005528'
'31','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:56:01.166938'
'32','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:56:15.612621'
'33','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:57:21.796711'
'34','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:57:36.239755'
'35','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 05:58:42.422512'
'36','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 05:58:56.822816'
'37','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 06:00:03.013893'
'38','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 06:00:17.423035'
'39','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 06:01:23.624580'
'40','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 06:01:38.011333'
'41','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 06:02:44.202543'
'42','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 06:02:58.637056'
'43','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 06:04:04.806017'
'44','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 06:04:19.229376'
'45','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 06:05:25.376623'
'46','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 06:05:39.805715'
'47','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 06:06:46.333915'
'48','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-16 06:07:00.413455'
'49','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-16 06:08:06.930455'
