#,Class,Status,Time
'1','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-27 22:20:59.120957'
'16','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-27 22:41:08.474966'
'31','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-27 23:01:18.379738'
'46','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-27 23:21:28.472973'
'61','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-27 23:41:38.487971'
'76','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 00:01:48.534784'
'91','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 00:21:58.231847'
'106','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 00:42:08.137160'
'121','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 01:02:24.198039'
'136','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 01:22:38.112484'
'151','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 01:42:47.632853'
'166','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 02:02:57.331691'
'181','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 02:23:07.645082'
'196','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 02:43:17.308322'
'211','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 03:03:27.291096'
'226','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 03:23:37.553394'
'241','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 03:43:47.273326'
'256','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 04:03:58.026771'
'271','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 04:24:08.837389'
'286','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 04:44:19.196167'
'301','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 05:04:28.996438'
'316','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 05:24:39.268469'
'331','Iyengar Yoga (Wall Rope) - 艾楊格瑜珈 壁繩' by 'Yvette',FULL,'2021-11-28 05:44:50.563457'
