#,Class,Status,Time
'1','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:17:04.117330'
'2','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:18:54.724151'
'3','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:20:45.298973'
'4','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:22:35.891811'
'5','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:24:26.522071'
'6','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:26:17.184099'
'7','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:28:07.765961'
'8','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:29:58.388091'
'9','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:31:48.989323'
'10','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:33:39.601579'
'11','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:35:30.285000'
'12','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:37:20.961000'
'13','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:39:11.559833'
'14','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:41:02.157942'
'15','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:42:52.750607'
'16','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:44:43.363888'
'17','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:46:33.970304'
'18','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:48:24.620330'
'19','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:50:15.241487'
'20','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:52:05.864922'
'21','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:53:56.486801'
'22','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:55:47.065564'
'23','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:57:37.637136'
'24','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 12:59:28.281665'
'25','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:01:18.912005'
'26','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:03:09.528370'
'27','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:05:00.134309'
'28','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:06:50.752741'
'29','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:08:41.374705'
'30','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:10:32.068640'
'31','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:12:22.689870'
'32','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:14:13.314104'
'33','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:16:04.023074'
'34','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:17:54.657049'
'35','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:19:45.234912'
'36','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:21:35.880941'
'37','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:23:26.467024'
'38','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:25:17.103164'
'39','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:27:07.734496'
'40','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:28:58.333708'
'41','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:30:48.951967'
'42','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:32:39.633750'
'43','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:34:30.230986'
'44','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:36:20.853897'
'45','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:38:11.477572'
'46','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:40:02.099593'
'47','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:41:52.692062'
'48','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:43:43.328462'
'49','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:45:33.946887'
'50','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:47:24.558346'
'51','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:49:15.185452'
'52','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:51:05.784654'
'53','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:52:56.402041'
'54','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:54:47.204568'
'55','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:56:37.915588'
'56','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 13:58:28.735462'
'57','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:00:19.367886'
'58','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:02:09.946619'
'59','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:04:00.528451'
'60','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:05:51.206742'
'61','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:07:41.821518'
'62','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:09:32.436292'
'63','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:11:23.039047'
'64','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:13:13.659844'
'65','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:15:04.283715'
'66','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:16:54.948925'
'67','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:18:45.555653'
'68','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:20:36.144593'
'69','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:22:26.768151'
'70','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:24:17.391862'
'71','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:26:08.008845'
'72','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:27:58.653764'
'73','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:29:49.290223'
'74','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:31:39.904376'
'75','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:33:30.520440'
'76','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:35:21.263576'
'77','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:37:11.864951'
'78','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:39:02.533328'
'79','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:40:53.157133'
'80','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:42:43.756211'
'81','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:44:34.389849'
'82','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:46:24.976521'
'83','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:48:15.547307'
'84','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:50:06.189231'
'85','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:51:56.787155'
'86','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:53:47.413434'
'87','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:55:38.041283'
'88','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:57:28.656720'
'89','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 14:59:19.273800'
'90','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:01:09.927499'
'91','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:03:00.558535'
'92','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:04:51.134196'
'93','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:06:41.744875'
'94','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:08:32.342742'
'95','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:10:22.983999'
'96','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:12:13.633078'
'97','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:14:04.258801'
'98','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:15:54.942525'
'99','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:17:45.548437'
'100','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:19:36.135494'
'101','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:21:26.752902'
'102','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:23:17.423119'
'103','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:25:08.008908'
'104','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:26:58.615338'
'105','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:28:49.227586'
'106','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:30:39.806150'
'107','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:32:30.423193'
'108','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:34:21.119848'
'109','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:36:11.758197'
'110','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:38:02.342666'
'111','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:39:52.932026'
'112','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:41:43.556522'
'113','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:43:34.149108'
'114','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:45:24.843725'
'115','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:47:15.458764'
'116','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:49:06.082107'
'117','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:50:56.684437'
'118','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:52:47.296459'
'119','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:54:37.998417'
'120','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:56:28.645192'
'121','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 15:58:19.274201'
'122','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:00:09.887789'
'123','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:02:00.491116'
'124','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:03:51.084079'
'125','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:05:41.665068'
'126','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:07:32.375574'
'127','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:09:23.007528'
'128','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:11:13.638879'
'129','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:13:04.254511'
'130','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:14:54.902706'
'131','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:16:45.495282'
'132','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:18:36.132007'
'133','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:20:26.733918'
'134','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:22:17.337868'
'135','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:24:07.964554'
'136','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:25:58.548163'
'137','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:27:49.149956'
'138','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:29:39.826326'
'139','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:31:30.422753'
'140','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:33:21.023032'
'141','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:35:11.722915'
'142','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:37:02.341426'
'143','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:38:52.951817'
'144','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:40:43.596407'
'145','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:42:34.183428'
'146','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:44:24.895015'
'147','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:46:15.464998'
'148','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:48:06.056179'
'149','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:49:56.636957'
'150','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:51:47.283215'
'151','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:53:37.856685'
'152','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:55:28.449605'
'153','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:57:19.041848'
'154','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 16:59:09.624875'
'155','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:01:00.233625'
'156','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:02:50.888368'
'157','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:04:41.505677'
'158','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:06:32.092340'
'159','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:08:22.671619'
'160','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:10:13.273253'
'161','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:12:03.903591'
'162','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:13:54.583489'
'163','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:15:45.311340'
'164','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:17:35.924303'
'165','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:19:26.538029'
'166','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:21:17.143353'
'167','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:23:07.735079'
'168','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:24:58.381511'
'169','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:26:48.989208'
'170','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:28:39.572221'
'171','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:30:30.178725'
'172','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:32:20.774848'
'173','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:34:11.395638'
'174','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:36:02.041513'
'175','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:37:52.631229'
'176','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:39:43.222971'
'177','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:41:33.789434'
'178','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:43:24.408817'
'179','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:45:15.001664'
'180','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:47:05.643978'
'181','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:48:56.266626'
'182','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:50:46.859885'
'183','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:52:37.450438'
'184','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:54:28.103760'
'185','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:56:18.683968'
'186','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:58:09.337464'
'187','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 17:59:59.951403'
'188','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:01:50.569183'
'189','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:03:41.187544'
'190','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:05:31.784334'
'191','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:07:22.361727'
'192','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:09:13.035488'
'193','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:11:03.618209'
'194','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:12:54.243923'
'195','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:14:44.861773'
'196','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:16:35.442905'
'197','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:18:26.041672'
'198','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:20:16.674398'
'199','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:22:07.267703'
'200','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:23:57.852529'
'201','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:25:48.434738'
'202','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:27:39.048060'
'203','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:29:29.678082'
'204','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:31:20.332666'
'205','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:33:10.947719'
'206','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:35:01.614783'
'207','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:36:52.218143'
'208','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:38:42.849726'
'209','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:40:33.446793'
'210','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:42:24.116495'
'211','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:44:14.734752'
'212','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:46:05.324376'
'213','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:47:55.935846'
'214','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2023-06-02 18:49:46.537318'
