#,Class,Status,Time
2: Yoga Tone 2 by Una is FULL at 2023-11-30 14:34:14.943248
3: Vinyasa Yoga 流暢瑜珈 by Una is FULL at 2023-11-30 14:34:15.038878
4: Universal Yoga 寰宇瑜珈 by YaYa is FULL at 2023-11-30 14:34:15.131243
5: Yin Yoga 陰瑜珈 by YaYa is not available for booking yet at 2023-11-30 14:34:15.214666. You should try after 30-11-2023 03:45 下午
            6: Yoga Tone 2 by Una is FULL at 2023-11-30 14:34:43.859285
7: Vinyasa Yoga 流暢瑜珈 by Una is FULL at 2023-11-30 14:34:43.951687
8: Universal Yoga 寰宇瑜珈 by YaYa is FULL at 2023-11-30 14:34:44.042716
9: Yin Yoga 陰瑜珈 by YaYa is not available for booking yet at 2023-11-30 14:34:44.122864. You should try after 30-11-2023 03:45 下午
            10: Yoga Tone 2 by Una is FULL at 2023-11-30 14:35:12.844765
11: Vinyasa Yoga 流暢瑜珈 by Una is FULL at 2023-11-30 14:35:12.942725
12: Universal Yoga 寰宇瑜珈 by YaYa is FULL at 2023-11-30 14:35:13.037839
13: Yin Yoga 陰瑜珈 by YaYa is not available for booking yet at 2023-11-30 14:35:13.123153. You should try after 30-11-2023 03:45 下午
            14: Yoga Tone 2 by Una is FULL at 2023-11-30 14:35:41.760178
15: Vinyasa Yoga 流暢瑜珈 by Una is FULL at 2023-11-30 14:35:41.855968
16: Universal Yoga 寰宇瑜珈 by YaYa is FULL at 2023-11-30 14:35:41.947802
17: Yin Yoga 陰瑜珈 by YaYa is not available for booking yet at 2023-11-30 14:35:42.029916. You should try after 30-11-2023 03:45 下午
            18: Yoga Tone 2 by Una is FULL at 2023-11-30 14:36:10.720692
19: Vinyasa Yoga 流暢瑜珈 by Una is FULL at 2023-11-30 14:36:10.828789
20: Universal Yoga 寰宇瑜珈 by YaYa is FULL at 2023-11-30 14:36:10.924562
21: Yin Yoga 陰瑜珈 by YaYa is not available for booking yet at 2023-11-30 14:36:11.010383. You should try after 30-11-2023 03:45 下午
            22: Yoga Tone 2 by Una is FULL at 2023-11-30 14:36:40.093926
23: Vinyasa Yoga 流暢瑜珈 by Una is FULL at 2023-11-30 14:36:40.197209
24: Universal Yoga 寰宇瑜珈 by YaYa is FULL at 2023-11-30 14:36:40.295163
25: Yin Yoga 陰瑜珈 by YaYa is not available for booking yet at 2023-11-30 14:36:40.381541. You should try after 30-11-2023 03:45 下午
            26: Yoga Tone 2 by Una is FULL at 2023-11-30 14:37:09.185551
27: Vinyasa Yoga 流暢瑜珈 by Una is FULL at 2023-11-30 14:37:09.284998
28: Universal Yoga 寰宇瑜珈 by YaYa is FULL at 2023-11-30 14:37:09.388717
