#,Class,Status,Time
'53','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:36:21.836236'
'54','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:36:36.297697'
'55','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:37:28.315572'
'56','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:37:42.441513'
'57','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:37:56.918996'
'58','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:38:48.923003'
'59','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:39:03.049884'
'60','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:39:17.539320'
'61','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:40:10.087252'
'62','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:40:23.659944'
'63','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:40:38.128405'
'64','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:41:30.698611'
'65','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:41:44.236675'
'66','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:41:58.731994'
'67','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:42:51.294572'
'68','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:43:04.852771'
'69','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:43:19.346903'
'70','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:44:11.910547'
'71','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:44:25.446424'
'72','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:44:39.965322'
'73','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:45:32.541210'
'74','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:45:46.032299'
'75','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:46:00.572176'
'76','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:46:53.119225'
'77','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:47:06.622199'
'78','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:47:21.198837'
'79','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:48:13.756472'
'80','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:48:27.233347'
'81','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:48:41.891042'
'82','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:49:34.386697'
'83','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:49:47.841110'
'84','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:50:02.526369'
'85','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:50:55.575043'
'86','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:51:08.455242'
'87','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:51:23.124479'
'88','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:52:16.177769'
'89','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:52:29.066247'
'90','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:52:43.732690'
'91','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:53:36.777831'
'92','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:53:49.664791'
'93','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:54:04.339277'
'94','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:54:57.385281'
'95','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:55:10.268273'
'96','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:55:24.946596'
'97','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:56:18.011199'
'98','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:56:30.902663'
'99','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:56:45.555340'
'100','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:57:38.657245'
'101','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:57:51.537100'
'102','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:58:06.187502'
'103','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 06:58:59.246152'
'104','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:59:12.174243'
'105','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 06:59:26.784469'
'106','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:00:19.869621'
'107','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:00:32.810951'
'108','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:00:47.385446'
'109','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:01:41.005970'
'110','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:01:53.429596'
'111','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:02:07.970642'
'112','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:03:01.622054'
'113','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:03:14.022332'
'114','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:03:28.564216'
'115','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:04:22.241476'
'116','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:04:34.648654'
'117','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:04:49.188564'
'118','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:05:42.833539'
'119','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:05:55.276724'
'120','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:06:09.784891'
'121','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:07:03.467731'
'122','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:07:15.876266'
'123','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:07:30.373464'
'124','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:08:24.050009'
'125','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:08:36.486910'
'126','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:08:50.960226'
'127','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:09:44.648613'
'128','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:09:57.113422'
'129','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:10:11.583116'
'130','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:11:05.257376'
'131','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:11:17.700890'
'132','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:11:32.183486'
'133','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:12:26.398036'
'134','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:12:38.285117'
'135','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:12:52.783588'
'136','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:13:46.990064'
'137','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:13:58.888217'
'138','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:14:13.401132'
'139','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:15:07.624582'
'140','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:15:19.492685'
'141','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:15:33.999293'
'142','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:16:28.220382'
'143','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:16:40.108191'
'144','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:16:54.595155'
'145','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:17:48.854941'
'146','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:18:00.746178'
'147','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:18:15.214590'
'148','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:19:09.484140'
'149','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:19:21.373602'
'150','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:19:35.834348'
'151','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:20:30.100528'
'152','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:20:41.966083'
'153','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:20:56.466314'
'154','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:21:50.730011'
'155','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:22:02.561261'
'156','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:22:17.090093'
'157','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:23:11.880487'
'158','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:23:23.169998'
'159','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:23:37.724355'
'160','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:24:32.507656'
'161','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:24:43.766659'
'162','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:24:58.359911'
'163','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:25:53.134565'
'164','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:26:04.360776'
'165','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:26:19.005987'
'166','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:27:13.720590'
'167','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:27:24.978203'
'168','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:27:39.615904'
'169','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:28:34.424273'
'170','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:28:45.634627'
'171','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:29:00.229947'
'172','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:29:55.057130'
'173','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:30:06.251560'
'174','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:30:20.830162'
'175','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:31:15.649020'
'176','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:31:26.853011'
'177','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:31:41.451843'
'178','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:32:36.272384'
'179','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:32:47.472973'
'180','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:33:02.041901'
'181','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:33:57.439537'
'182','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:34:08.078228'
'183','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:34:22.651157'
'184','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:35:18.052134'
'185','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:35:28.682715'
'186','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:35:43.260626'
'187','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:36:38.658883'
'188','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:36:49.309907'
'189','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:37:03.841026'
'190','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:37:59.280509'
'191','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:38:09.906673'
'192','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:38:24.469966'
'193','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:39:19.890962'
'194','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:39:30.537264'
'195','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:39:45.077855'
'196','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:40:40.499785'
'197','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:40:51.125174'
'198','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:41:05.674551'
'199','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:42:01.082955'
'200','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:42:11.724978'
'201','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:42:26.277973'
'202','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:43:21.677339'
'203','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:43:32.339339'
'204','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:43:46.911094'
'205','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:44:42.830022'
'206','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:44:52.953880'
'207','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:45:07.494028'
'208','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:46:03.424238'
'209','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:46:13.538646'
'210','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:46:28.105759'
'211','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:47:24.047600'
'212','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:47:34.117724'
'213','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:47:48.747008'
'214','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:48:44.638265'
'215','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:48:54.748735'
'216','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:49:09.344633'
'217','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:50:05.232400'
'218','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:50:15.351551'
'219','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:50:29.972043'
'220','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:51:25.853058'
'221','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:51:35.945761'
'222','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:51:50.584646'
'223','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:52:46.445574'
'224','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:52:56.562756'
'225','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:53:11.202059'
'226','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:54:07.085554'
'227','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:54:17.162014'
'228','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:54:31.811572'
'229','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:55:28.233538'
'230','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:55:37.755811'
'231','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:55:52.421747'
'232','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:56:48.850788'
'233','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:56:58.390449'
'234','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:57:13.029158'
'235','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:58:09.426838'
'236','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:58:18.992748'
'237','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:58:33.659768'
'238','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 07:59:30.032730'
'239','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:59:39.577882'
'240','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 07:59:54.282409'
'241','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 08:00:50.616501'
'242','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:01:00.189003'
'243','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:01:14.899249'
'244','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 08:02:11.203073'
'245','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:02:20.779151'
'246','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:02:35.521588'
'247','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 08:03:31.826300'
'248','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:03:41.371751'
'249','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:03:56.129347'
'250','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 08:04:52.424464'
'251','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:05:02.000527'
'252','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:05:16.745631'
'253','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 08:06:13.580390'
'254','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:06:22.611536'
'255','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:06:37.339695'
'256','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 08:07:34.195732'
'257','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:07:43.237215'
'258','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:07:58.001366'
'259','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 08:08:54.791738'
'260','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:09:03.864110'
'261','Hatha Yoga 哈達瑜珈' by 'Mei Wang',FULL,'2023-05-15 08:09:18.599519'
'262','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-05-15 08:10:15.378418'
