#,Class,Status,Time
'1','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-02-28 10:26:21.958600'
'2','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-02-28 10:28:12.598376'
'3','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-02-28 10:30:03.196019'
'4','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-02-28 10:31:53.820185'
'5','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-02-28 10:33:44.443167'
'6','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-02-28 10:35:35.042449'
'7','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-02-28 10:37:26.259893'
'8','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-02-28 10:39:16.847444'
'9','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-02-28 10:41:07.480893'
'10','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-02-28 10:42:58.178078'
'11','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2023-02-28 10:44:48.801292'
'12','Gentle Yoga 和緩瑜珈' by 'Una',BOOKED,'2023-02-28 10:46:23.079724'
