#,Class,Status,Time
'1','Yoga Tone' by 'Una',FULL,'2022-08-30 21:12:49.810145'
'2','Yoga Tone' by 'Una',FULL,'2022-08-30 21:14:40.513665'
'3','Yoga Tone' by 'Una',FULL,'2022-08-30 21:16:31.123049'
'4','Yoga Tone' by 'Una',FULL,'2022-08-30 21:18:21.746214'
'5','Yoga Tone' by 'Una',FULL,'2022-08-30 21:20:12.339116'
'6','Yoga Tone' by 'Una',FULL,'2022-08-30 21:22:02.971865'
'7','Yoga Tone' by 'Una',FULL,'2022-08-30 21:23:53.772631'
'8','Yoga Tone' by 'Una',FULL,'2022-08-30 21:25:45.161373'
'9','Yoga Tone' by 'Una',FULL,'2022-08-30 21:27:35.768475'
'10','Yoga Tone' by 'Una',FULL,'2022-08-30 21:29:26.395301'
'11','Yoga Tone' by 'Una',FULL,'2022-08-30 21:31:23.183924'
'12','Yoga Tone' by 'Una',FULL,'2022-08-30 21:33:13.800956'
'13','Yoga Tone' by 'Una',BOOKED,'2022-08-30 21:34:48.096123'
