#,Class,Status,Time
100: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:15:24.654388
101: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:15:24.746555
102: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:15:43.498281
103: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:15:43.600769
104: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:16:02.424160
105: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:16:02.528493
106: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:16:21.595261
107: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:16:21.687715
108: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:16:40.746138
109: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:16:40.840717
110: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:16:59.405908
111: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:16:59.508702
112: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:17:18.441183
113: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:17:18.719462
114: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:17:37.498343
115: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:17:37.596340
116: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:17:56.718635
117: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:17:56.811511
118: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:18:15.667598
119: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:18:15.762616
120: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:18:34.434564
121: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:18:34.529921
122: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:18:53.359486
123: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:18:53.501811
124: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:19:12.267003
125: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:19:12.361168
126: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:19:31.698348
127: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:19:31.791571
128: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:19:50.487713
129: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:19:50.590005
130: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:20:09.629767
131: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:20:09.718021
132: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:20:28.810380
133: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:20:28.903466
134: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:20:47.735215
135: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:20:47.831125
136: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:21:06.627992
137: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:21:06.722179
138: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:21:25.512313
