#,Class,Status,Time
'1','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:01:45.686398'
click_btn=None
'2','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:02:01.332255'
click_btn=None
'3','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:02:36.616319'
click_btn=None
'4','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:02:52.233786'
click_btn=None
'5','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:03:28.103320'
click_btn=None
'6','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:03:43.746025'
click_btn=None
'7','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:04:18.733791'
click_btn=None
'8','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:04:34.334097'
click_btn=None
'9','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:05:09.750995'
click_btn=None
'10','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:05:25.340746'
click_btn=None
'11','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:06:00.265990'
click_btn=None
'12','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:06:15.884248'
click_btn=None
'13','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:06:52.144407'
click_btn=None
'14','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:07:07.754423'
click_btn=None
'15','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:07:42.636650'
click_btn=None
'16','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:07:58.259904'
click_btn=None
'17','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:08:33.079621'
click_btn=None
'18','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:08:48.673645'
click_btn=None
'19','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:09:23.384722'
click_btn=None
'20','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:09:39.032925'
click_btn=None
'21','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:10:14.034780'
click_btn=None
'22','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:10:29.685751'
click_btn=None
'23','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:11:04.780125'
click_btn=None
'24','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:11:20.397384'
click_btn=None
'25','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:11:55.413930'
click_btn=None
'26','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:12:11.053088'
click_btn=None
'27','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:12:46.476611'
click_btn=None
'28','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:13:02.093806'
click_btn=None
'29','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:13:36.808171'
click_btn=None
'30','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:13:52.408296'
click_btn=None
'31','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:14:27.194273'
click_btn=None
'32','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:14:42.818286'
click_btn=None
'33','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:15:17.783132'
click_btn=None
'34','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:15:33.362932'
click_btn=None
'35','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:16:08.162814'
click_btn=None
'36','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:16:23.733638'
click_btn=None
'37','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:16:58.709110'
click_btn=None
'38','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:17:14.350865'
click_btn=None
'39','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:17:49.232408'
click_btn=None
'40','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:18:04.900951'
click_btn=None
'41','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:18:39.708142'
click_btn=None
'42','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:18:55.344699'
click_btn=None
'43','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:19:30.173587'
click_btn=None
'44','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:19:45.806005'
click_btn=None
'45','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:20:20.733698'
click_btn=None
'46','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:20:36.343497'
click_btn=None
'47','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:21:11.255641'
click_btn=None
'48','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:21:26.884926'
click_btn=None
'49','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:22:01.796853'
click_btn=None
'50','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:22:17.392882'
click_btn=None
'51','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:22:52.123374'
click_btn=None
'52','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:23:07.693095'
click_btn=None
'53','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:23:42.668757'
click_btn=None
'54','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:23:58.306820'
click_btn=None
'55','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:24:33.657449'
click_btn=None
'56','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:24:49.305899'
click_btn=None
'57','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:25:24.220874'
click_btn=None
'58','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:25:39.794076'
click_btn=None
'59','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:26:14.706749'
click_btn=None
'60','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:26:30.335295'
click_btn=None
'61','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:27:05.442420'
click_btn=None
'62','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:27:21.011799'
click_btn=None
'63','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:27:55.868489'
click_btn=None
'64','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:28:11.443977'
click_btn=None
'65','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:28:46.127354'
click_btn=None
'66','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:29:01.777798'
click_btn=None
'67','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:29:37.260227'
click_btn=None
'68','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:29:52.896439'
click_btn=None
'69','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:30:31.367901'
click_btn=None
'70','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:30:46.946733'
click_btn=None
'71','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:31:22.467693'
click_btn=None
'72','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:31:38.096333'
click_btn=None
'73','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:32:11.881181'
click_btn=None
'74','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:32:27.459135'
click_btn=None
'75','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:33:02.808055'
click_btn=None
'76','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:33:18.446470'
click_btn=None
'77','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:33:53.828502'
click_btn=None
'78','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:34:09.401328'
click_btn=None
'79','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:34:44.279100'
click_btn=None
'80','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:34:59.870291'
click_btn=None
'81','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:35:34.987910'
click_btn=None
'82','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2024-05-03 04:35:50.594086'
click_btn=None
'83','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2024-05-03 04:36:25.464767'
click_btn=None
