#,Class,Status,Time
'1','Yoga Tone' by 'Una',FULL,'2023-02-08 21:32:26.566385'
'2','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:32:42.616377'
'3','Yoga Tone' by 'Una',FULL,'2023-02-08 21:34:17.164991'
'4','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:34:33.202664'
'5','Yoga Tone' by 'Una',FULL,'2023-02-08 21:36:07.760441'
'6','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:36:23.816111'
'7','Yoga Tone' by 'Una',FULL,'2023-02-08 21:37:58.365717'
'8','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:38:14.429327'
'9','Yoga Tone' by 'Una',FULL,'2023-02-08 21:39:49.006326'
'10','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:40:05.061186'
'11','Yoga Tone' by 'Una',FULL,'2023-02-08 21:41:39.622220'
'12','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:41:55.930441'
'13','Yoga Tone' by 'Una',FULL,'2023-02-08 21:43:30.222405'
'14','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:43:46.521630'
'15','Yoga Tone' by 'Una',FULL,'2023-02-08 21:45:20.825397'
'16','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:45:37.119893'
'17','Yoga Tone' by 'Una',FULL,'2023-02-08 21:47:11.417975'
'18','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:47:27.744186'
'19','Yoga Tone' by 'Una',FULL,'2023-02-08 21:49:02.098882'
'20','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:49:20.982017'
'21','Yoga Tone' by 'Una',FULL,'2023-02-08 21:50:52.687757'
'22','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:51:12.047866'
'23','Yoga Tone' by 'Una',FULL,'2023-02-08 21:52:43.527593'
'24','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:53:02.659194'
'25','Yoga Tone' by 'Una',FULL,'2023-02-08 21:54:34.139309'
'26','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:54:53.246732'
'27','Yoga Tone' by 'Una',FULL,'2023-02-08 21:56:24.753475'
'28','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:56:43.828465'
'29','Yoga Tone' by 'Una',FULL,'2023-02-08 21:58:15.347550'
'30','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 21:58:34.453474'
'31','Yoga Tone' by 'Una',FULL,'2023-02-08 22:00:05.947600'
'32','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 22:00:44.685943'
'33','Yoga Tone' by 'Una',FULL,'2023-02-08 22:01:56.582174'
'34','Counter Flow 2' by 'Marcus',FULL,'2023-02-08 22:02:35.302274'
'35','Yoga Tone' by 'Una',FULL,'2023-02-08 22:03:47.452956'
