#,Class,Status,Time
'1','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2023-05-14 05:38:17.070758'
'2','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2023-05-14 05:39:37.672754'
'3','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2023-05-14 05:40:58.274108'
'4','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2023-05-14 05:42:18.931549'
'5','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2023-05-14 05:43:39.527415'
'6','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2023-05-14 05:45:00.128213'
'7','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2023-05-14 05:46:20.708832'
'8','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2023-05-14 05:47:41.310929'
'9','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2023-05-14 05:49:02.505467'
'10','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2023-05-14 05:50:23.121583'
'11','Vinyasa Yoga 流暢瑜珈' by 'Una',FULL,'2023-05-14 05:51:43.753282'
'12','Vinyasa Yoga 流暢瑜珈' by 'Una',BOOKED,'2023-05-14 05:52:46.923421'
