#,Class,Status,Time
48: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:29:06.051888
49: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:29:19.044022
50: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:29:32.686573
51: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:29:45.582829
52: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:29:58.466680
53: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:30:11.804144
54: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:30:24.693799
55: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:30:37.698148
56: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:30:50.818328
57: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:31:03.938521
58: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:31:17.034408
59: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:31:29.933868
60: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:31:42.906332
61: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:31:55.937609
62: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:32:09.026035
63: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:32:21.951324
64: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:32:34.878646
65: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:32:47.802354
66: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:33:00.892172
67: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:33:13.812562
68: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:33:27.177982
69: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:33:40.144636
70: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:33:53.100598
71: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:34:06.077096
72: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:34:18.975917
73: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:34:31.977027
74: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:34:45.188449
75: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:34:58.651920
76: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:35:11.581216
77: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:35:24.566033
78: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:35:37.533932
79: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:35:50.714613
80: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:36:03.739037
81: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:36:16.747666
82: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:36:29.827241
83: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:36:42.793142
84: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:36:55.757684
85: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:37:08.768632
86: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:37:21.691289
87: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:37:34.680730
88: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:37:47.678663
89: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:38:00.565900
90: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:38:13.591689
91: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:38:26.492646
92: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:38:39.384121
93: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:38:52.300656
94: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:39:05.277139
95: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:39:18.271163
96: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:39:31.215493
97: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:39:44.235915
98: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:39:57.254342
99: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:40:10.226492
100: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:40:23.328213
101: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:40:36.343769
102: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:40:49.455686
103: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:41:02.434640
104: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:41:15.998647
105: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:41:28.887605
106: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:41:41.839202
107: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:41:54.872237
108: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:42:07.989884
109: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:42:20.993000
110: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:42:33.979739
111: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:42:47.009442
112: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:43:00.310138
113: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:43:13.560233
114: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:43:27.468418
115: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:43:40.584144
116: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:43:53.562377
117: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:44:06.563237
118: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:44:19.878040
119: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:44:33.770213
120: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:44:46.919656
121: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:45:01.020264
UNEXPECTED SCENARIO HAPPENED. NEED TO REVISE THE CODE
123: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:46:03.060625
124: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:46:15.995849
125: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:46:29.096242
126: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:46:42.115256
127: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:46:55.113398
128: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:47:08.261210
129: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:47:21.556650
130: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:47:34.751926
131: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:47:47.775682
132: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:48:00.862262
133: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:48:14.251575
134: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:48:27.359945
135: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:48:57.425845
136: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:49:11.122360
137: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:49:24.072082
138: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:49:36.998786
139: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:49:49.959791
140: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:50:02.980954
141: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:50:16.061054
142: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:50:29.181918
143: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:50:42.137376
144: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:50:55.134743
145: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:51:08.148091
146: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:51:21.139128
147: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:51:34.090961
148: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:51:47.042577
149: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:52:00.026872
150: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:52:12.981648
151: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:52:26.056341
152: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:52:39.012804
153: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:52:52.086387
154: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:53:05.096196
155: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:53:18.246723
156: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:53:31.227773
157: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:53:44.654932
158: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:53:57.685904
159: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:54:10.763690
160: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:54:24.281565
161: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:54:37.254360
162: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:54:50.246538
163: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:55:03.905823
164: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:55:17.112355
165: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:55:30.124198
166: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:55:43.027507
167: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:55:56.036191
168: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:56:08.958161
169: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:56:22.341771
170: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:56:35.388954
171: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:56:48.287643
172: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:57:01.262063
173: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:57:14.474617
174: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:57:27.383925
175: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:57:40.317234
176: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:57:53.325570
177: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:58:06.294630
178: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:58:19.166527
179: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:58:32.197615
180: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:58:45.226359
181: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:58:58.199606
182: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:59:11.207506
183: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:59:24.313381
184: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:59:37.815953
185: Counter Flow 1 by Marcus is FULL at 2023-12-02 19:59:50.775420
186: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:00:03.750313
187: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:00:29.974440
188: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:00:42.860816
189: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:00:55.817977
190: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:01:08.745662
191: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:01:21.763001
192: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:01:34.767591
193: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:01:47.691753
194: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:02:00.693463
195: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:02:13.591013
196: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:02:26.611787
197: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:02:39.610315
198: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:02:52.492736
199: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:03:05.451904
200: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:03:18.414258
201: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:03:31.353293
202: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:03:44.328255
203: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:03:57.460840
204: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:04:10.426985
205: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:04:23.393614
206: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:04:36.424250
207: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:04:49.367928
208: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:05:02.352985
209: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:05:15.336536
210: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:05:28.396061
211: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:05:41.361929
212: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:05:54.441946
213: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:06:07.420938
214: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:06:20.448121
215: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:06:33.396646
216: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:06:46.343472
217: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:06:59.319826
218: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:07:12.718602
219: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:07:25.642039
220: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:07:38.605818
221: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:07:51.516089
222: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:08:04.454502
223: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:08:17.403491
224: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:08:30.641423
225: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:08:43.614062
226: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:08:56.572894
227: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:09:09.580496
228: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:09:22.546221
229: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:09:35.534030
230: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:09:49.034383
231: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:10:02.048766
232: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:10:15.013488
233: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:10:27.996981
234: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:10:41.001259
235: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:10:54.070870
236: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:11:07.179163
237: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:11:20.162037
238: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:11:33.119295
239: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:11:46.020441
240: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:11:59.001081
UNEXPECTED SCENARIO HAPPENED. NEED TO REVISE THE CODE
242: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:13:40.815320
243: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:13:54.065658
244: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:14:07.287333
245: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:14:20.276258
246: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:14:33.164761
247: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:14:46.103499
248: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:14:59.147975
249: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:15:14.820856
250: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:15:27.882909
251: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:15:40.905977
252: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:15:53.952511
253: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:16:06.927569
254: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:16:19.967646
255: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:16:33.055687
256: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:16:46.030032
257: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:16:59.009749
258: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:17:11.997328
259: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:17:24.994914
260: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:17:37.987338
261: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:17:50.966849
262: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:18:03.658046
263: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:18:16.680831
264: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:18:29.669959
265: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:18:42.686530
266: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:18:55.590675
267: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:19:08.589439
268: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:19:21.598700
269: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:19:34.681454
270: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:19:47.751388
271: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:20:01.120952
272: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:20:14.066274
273: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:20:27.046984
274: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:20:40.062785
275: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:20:53.011544
276: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:21:06.198192
277: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:21:19.144918
278: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:21:32.535419
279: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:21:45.490007
280: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:21:58.402810
281: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:22:11.393632
282: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:22:24.421162
283: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:22:37.239342
284: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:22:50.177027
285: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:23:03.105470
286: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:23:16.235859
287: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:23:29.327363
288: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:23:42.403938
289: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:23:55.419441
290: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:24:08.508717
291: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:24:21.656972
292: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:24:34.656406
293: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:24:47.678694
294: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:25:00.701752
295: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:25:14.188252
296: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:25:27.219979
297: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:25:40.347990
298: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:25:53.239769
299: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:26:06.213087
300: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:26:19.119034
301: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:26:32.038846
302: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:26:45.109499
303: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:26:58.142629
304: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:27:11.056213
305: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:27:24.009463
306: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:27:36.871464
307: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:27:49.826779
308: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:28:02.742043
309: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:28:16.081624
310: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:28:29.023537
311: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:28:41.930947
312: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:28:54.988484
313: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:29:07.866994
314: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:29:20.872468
315: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:29:34.183299
316: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:29:47.092732
317: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:30:00.049564
318: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:30:13.832618
319: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:30:27.001205
320: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:30:40.459489
321: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:30:53.435130
322: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:31:06.549928
323: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:31:19.652897
324: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:31:32.726334
325: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:31:45.772330
326: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:31:59.174176
327: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:32:12.192540
328: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:32:25.183908
329: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:32:38.063803
330: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:32:51.012270
331: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:33:03.993448
332: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:33:16.989181
333: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:33:29.994710
334: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:33:43.009987
335: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:33:55.973501
336: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:34:08.905320
337: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:34:22.035099
338: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:34:35.012827
339: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:34:48.004381
340: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:35:01.041019
341: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:35:14.864636
342: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:35:27.865575
343: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:35:40.843997
344: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:35:53.959277
345: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:36:06.980911
346: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:36:19.935607
347: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:36:32.923882
348: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:36:46.014873
349: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:36:59.004411
350: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:37:12.303557
351: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:37:25.575654
352: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:37:38.547333
353: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:37:51.733087
354: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:38:05.116366
355: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:38:18.270189
356: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:38:31.204773
357: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:38:44.216138
358: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:38:57.257246
359: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:39:10.165030
360: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:39:23.397293
361: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:39:36.346920
362: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:39:49.299088
363: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:40:02.247165
364: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:40:16.019115
365: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:40:28.970709
366: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:40:41.934894
367: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:40:54.935556
368: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:41:07.940889
369: Counter Flow 1 by Marcus is FULL at 2023-12-02 20:41:21.052431
