#,Class,Status,Time
'1','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2022-03-16 21:11:25.562819'
'46','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2022-03-16 23:42:01.364025'
'91','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2022-03-17 02:12:37.290976'
'136','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2022-03-17 04:43:13.273519'
'181','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2022-03-17 07:13:48.085160'
'226','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2022-03-17 09:44:23.271775'
'271','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2022-03-17 12:14:58.835323'
'316','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2022-03-17 14:45:36.424577'
'361','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2022-03-17 17:16:11.774444'
'406','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2022-03-17 19:46:53.509454'
'437','Yoga Wheel 瑜珈輪' by 'Una',BOOKED,'2022-03-17 21:30:42.319587'
