#,Class,Status,Time
'104','Yoga Tone' by 'Una',FULL,'2022-10-24 18:54:29.994297'
'105','Yoga Tone' by 'Una',FULL,'2022-10-24 18:56:20.591423'
'106','Yoga Tone' by 'Una',FULL,'2022-10-24 18:58:11.198551'
'107','Yoga Tone' by 'Una',FULL,'2022-10-24 19:00:01.858833'
'108','Yoga Tone' by 'Una',FULL,'2022-10-24 19:01:52.461925'
'109','Yoga Tone' by 'Una',FULL,'2022-10-24 19:03:43.337249'
'110','Yoga Tone' by 'Una',FULL,'2022-10-24 19:05:33.901354'
'111','Yoga Tone' by 'Una',FULL,'2022-10-24 19:07:24.477522'
'112','Yoga Tone' by 'Una',FULL,'2022-10-24 19:09:15.072484'
'113','Yoga Tone' by 'Una',FULL,'2022-10-24 19:11:05.651600'
'114','Yoga Tone' by 'Una',FULL,'2022-10-24 19:12:56.263386'
'115','Yoga Tone' by 'Una',FULL,'2022-10-24 19:14:47.187189'
'116','Yoga Tone' by 'Una',FULL,'2022-10-24 19:16:37.763913'
'117','Yoga Tone' by 'Una',FULL,'2022-10-24 19:18:28.364128'
'118','Yoga Tone' by 'Una',FULL,'2022-10-24 19:20:18.965806'
'119','Yoga Tone' by 'Una',FULL,'2022-10-24 19:22:09.599735'
'120','Yoga Tone' by 'Una',FULL,'2022-10-24 19:24:00.217950'
'121','Yoga Tone' by 'Una',FULL,'2022-10-24 19:25:51.357146'
'122','Yoga Tone' by 'Una',FULL,'2022-10-24 19:27:41.924986'
'123','Yoga Tone' by 'Una',FULL,'2022-10-24 19:29:32.521304'
'124','Yoga Tone' by 'Una',FULL,'2022-10-24 19:31:23.140938'
'125','Yoga Tone' by 'Una',FULL,'2022-10-24 19:33:13.751305'
'126','Yoga Tone' by 'Una',FULL,'2022-10-24 19:35:04.341328'
'127','Yoga Tone' by 'Una',FULL,'2022-10-24 19:36:55.216588'
'128','Yoga Tone' by 'Una',FULL,'2022-10-24 19:38:45.791296'
'129','Yoga Tone' by 'Una',FULL,'2022-10-24 19:40:36.442794'
'130','Yoga Tone' by 'Una',FULL,'2022-10-24 19:42:27.028575'
'131','Yoga Tone' by 'Una',FULL,'2022-10-24 19:44:17.637911'
'132','Yoga Tone' by 'Una',FULL,'2022-10-24 19:46:08.238214'
'133','Yoga Tone' by 'Una',FULL,'2022-10-24 19:47:59.109366'
'134','Yoga Tone' by 'Una',FULL,'2022-10-24 19:49:49.705893'
'135','Yoga Tone' by 'Una',FULL,'2022-10-24 19:51:40.300792'
'136','Yoga Tone' by 'Una',FULL,'2022-10-24 19:53:30.918515'
'137','Yoga Tone' by 'Una',FULL,'2022-10-24 19:55:21.513050'
'138','Yoga Tone' by 'Una',FULL,'2022-10-24 19:57:12.106969'
'139','Yoga Tone' by 'Una',FULL,'2022-10-24 19:59:03.007480'
'140','Yoga Tone' by 'Una',FULL,'2022-10-24 20:00:53.617872'
'141','Yoga Tone' by 'Una',FULL,'2022-10-24 20:02:44.217943'
'142','Yoga Tone' by 'Una',FULL,'2022-10-24 20:04:34.800809'
'143','Yoga Tone' by 'Una',FULL,'2022-10-24 20:06:25.413647'
'144','Yoga Tone' by 'Una',FULL,'2022-10-24 20:08:16.017536'
'145','Yoga Tone' by 'Una',FULL,'2022-10-24 20:10:06.902660'
'146','Yoga Tone' by 'Una',FULL,'2022-10-24 20:11:57.492524'
'147','Yoga Tone' by 'Una',FULL,'2022-10-24 20:13:48.071569'
'148','Yoga Tone' by 'Una',FULL,'2022-10-24 20:15:38.659590'
'149','Yoga Tone' by 'Una',FULL,'2022-10-24 20:17:29.280516'
'150','Yoga Tone' by 'Una',FULL,'2022-10-24 20:19:19.905178'
'151','Yoga Tone' by 'Una',FULL,'2022-10-24 20:21:10.781733'
'152','Yoga Tone' by 'Una',FULL,'2022-10-24 20:23:01.381871'
'153','Yoga Tone' by 'Una',FULL,'2022-10-24 20:24:51.993765'
'154','Yoga Tone' by 'Una',FULL,'2022-10-24 20:26:42.582373'
'155','Yoga Tone' by 'Una',FULL,'2022-10-24 20:28:33.163647'
'156','Yoga Tone' by 'Una',FULL,'2022-10-24 20:30:23.868384'
'157','Yoga Tone' by 'Una',FULL,'2022-10-24 20:32:14.747993'
'158','Yoga Tone' by 'Una',FULL,'2022-10-24 20:34:05.327236'
'159','Yoga Tone' by 'Una',FULL,'2022-10-24 20:35:55.921117'
'160','Yoga Tone' by 'Una',FULL,'2022-10-24 20:37:46.506033'
'161','Yoga Tone' by 'Una',FULL,'2022-10-24 20:39:37.082871'
'162','Yoga Tone' by 'Una',FULL,'2022-10-24 20:41:27.687719'
'163','Yoga Tone' by 'Una',FULL,'2022-10-24 20:43:18.579191'
'164','Yoga Tone' by 'Una',FULL,'2022-10-24 20:45:09.248484'
'165','Yoga Tone' by 'Una',FULL,'2022-10-24 20:46:59.832757'
'166','Yoga Tone' by 'Una',FULL,'2022-10-24 20:48:50.438305'
'167','Yoga Tone' by 'Una',FULL,'2022-10-24 20:50:41.038832'
'168','Yoga Tone' by 'Una',FULL,'2022-10-24 20:52:31.661307'
'169','Yoga Tone' by 'Una',FULL,'2022-10-24 20:54:22.554313'
'170','Yoga Tone' by 'Una',FULL,'2022-10-24 20:56:13.129299'
'171','Yoga Tone' by 'Una',FULL,'2022-10-24 20:58:03.729546'
'172','Yoga Tone' by 'Una',FULL,'2022-10-24 20:59:54.331362'
'173','Yoga Tone' by 'Una',FULL,'2022-10-24 21:01:44.906440'
'174','Yoga Tone' by 'Una',FULL,'2022-10-24 21:03:35.491680'
'175','Yoga Tone' by 'Una',FULL,'2022-10-24 21:05:26.373140'
'176','Yoga Tone' by 'Una',FULL,'2022-10-24 21:07:16.987188'
'177','Yoga Tone' by 'Una',FULL,'2022-10-24 21:09:07.581895'
'178','Yoga Tone' by 'Una',FULL,'2022-10-24 21:10:58.187186'
'179','Yoga Tone' by 'Una',FULL,'2022-10-24 21:12:48.757436'
'180','Yoga Tone' by 'Una',FULL,'2022-10-24 21:14:39.322187'
'181','Yoga Tone' by 'Una',FULL,'2022-10-24 21:16:30.205915'
'182','Yoga Tone' by 'Una',FULL,'2022-10-24 21:18:20.827026'
'183','Yoga Tone' by 'Una',FULL,'2022-10-24 21:20:11.444885'
'184','Yoga Tone' by 'Una',FULL,'2022-10-24 21:22:02.061969'
'185','Yoga Tone' by 'Una',FULL,'2022-10-24 21:23:52.645561'
'186','Yoga Tone' by 'Una',FULL,'2022-10-24 21:25:43.222046'
'187','Yoga Tone' by 'Una',FULL,'2022-10-24 21:27:34.111929'
'188','Yoga Tone' by 'Una',FULL,'2022-10-24 21:29:24.712468'
'189','Yoga Tone' by 'Una',FULL,'2022-10-24 21:31:20.488084'
'190','Yoga Tone' by 'Una',FULL,'2022-10-24 21:33:11.089838'
'191','Yoga Tone' by 'Una',FULL,'2022-10-24 21:35:01.686339'
'192','Yoga Tone' by 'Una',FULL,'2022-10-24 21:36:52.275142'
'193','Yoga Tone' by 'Una',FULL,'2022-10-24 21:38:43.206189'
'194','Yoga Tone' by 'Una',FULL,'2022-10-24 21:40:33.791884'
'195','Yoga Tone' by 'Una',FULL,'2022-10-24 21:42:24.381241'
'196','Yoga Tone' by 'Una',FULL,'2022-10-24 21:44:14.967864'
'197','Yoga Tone' by 'Una',FULL,'2022-10-24 21:46:05.538409'
'198','Yoga Tone' by 'Una',FULL,'2022-10-24 21:47:56.123933'
'199','Yoga Tone' by 'Una',FULL,'2022-10-24 21:49:47.020358'
'200','Yoga Tone' by 'Una',FULL,'2022-10-24 21:51:37.653616'
'201','Yoga Tone' by 'Una',FULL,'2022-10-24 21:53:28.255966'
'202','Yoga Tone' by 'Una',FULL,'2022-10-24 21:55:18.853357'
'203','Yoga Tone' by 'Una',FULL,'2022-10-24 21:57:09.437704'
'204','Yoga Tone' by 'Una',FULL,'2022-10-24 21:59:00.021493'
'205','Yoga Tone' by 'Una',FULL,'2022-10-24 22:01:14.948010'
'206','Yoga Tone' by 'Una',FULL,'2022-10-24 22:03:05.535223'
'207','Yoga Tone' by 'Una',FULL,'2022-10-24 22:04:56.125331'
'208','Yoga Tone' by 'Una',FULL,'2022-10-24 22:06:46.690381'
'209','Yoga Tone' by 'Una',FULL,'2022-10-24 22:08:37.286550'
'210','Yoga Tone' by 'Una',FULL,'2022-10-24 22:10:28.179573'
'211','Yoga Tone' by 'Una',FULL,'2022-10-24 22:12:18.788923'
'212','Yoga Tone' by 'Una',FULL,'2022-10-24 22:14:09.406015'
'213','Yoga Tone' by 'Una',FULL,'2022-10-24 22:15:59.992515'
'214','Yoga Tone' by 'Una',FULL,'2022-10-24 22:17:50.600041'
'215','Yoga Tone' by 'Una',FULL,'2022-10-24 22:19:41.208448'
'216','Yoga Tone' by 'Una',FULL,'2022-10-24 22:21:32.078593'
'217','Yoga Tone' by 'Una',FULL,'2022-10-24 22:23:22.658787'
'218','Yoga Tone' by 'Una',FULL,'2022-10-24 22:25:13.387627'
'219','Yoga Tone' by 'Una',FULL,'2022-10-24 22:27:03.968850'
'220','Yoga Tone' by 'Una',FULL,'2022-10-24 22:28:54.545826'
'221','Yoga Tone' by 'Una',FULL,'2022-10-24 22:30:45.157897'
'222','Yoga Tone' by 'Una',FULL,'2022-10-24 22:32:36.060819'
'223','Yoga Tone' by 'Una',FULL,'2022-10-24 22:34:26.640273'
'224','Yoga Tone' by 'Una',FULL,'2022-10-24 22:36:17.246438'
'225','Yoga Tone' by 'Una',FULL,'2022-10-24 22:38:07.874404'
'226','Yoga Tone' by 'Una',FULL,'2022-10-24 22:39:58.488657'
'227','Yoga Tone' by 'Una',FULL,'2022-10-24 22:41:49.123150'
'228','Yoga Tone' by 'Una',FULL,'2022-10-24 22:43:40.041002'
'229','Yoga Tone' by 'Una',FULL,'2022-10-24 22:45:30.626988'
'230','Yoga Tone' by 'Una',FULL,'2022-10-24 22:47:21.210636'
'231','Yoga Tone' by 'Una',FULL,'2022-10-24 22:49:11.816992'
'232','Yoga Tone' by 'Una',FULL,'2022-10-24 22:51:02.406450'
'233','Yoga Tone' by 'Una',FULL,'2022-10-24 22:52:53.016430'
'234','Yoga Tone' by 'Una',FULL,'2022-10-24 22:54:43.918997'
'235','Yoga Tone' by 'Una',FULL,'2022-10-24 22:56:34.829783'
'236','Yoga Tone' by 'Una',FULL,'2022-10-24 22:58:25.439532'
'237','Yoga Tone' by 'Una',FULL,'2022-10-24 23:00:16.038338'
'238','Yoga Tone' by 'Una',FULL,'2022-10-24 23:02:06.647028'
'239','Yoga Tone' by 'Una',FULL,'2022-10-24 23:03:57.254355'
'240','Yoga Tone' by 'Una',FULL,'2022-10-24 23:05:48.149086'
'241','Yoga Tone' by 'Una',FULL,'2022-10-24 23:07:38.743243'
'242','Yoga Tone' by 'Una',FULL,'2022-10-24 23:09:29.351007'
'243','Yoga Tone' by 'Una',FULL,'2022-10-24 23:11:19.945328'
'244','Yoga Tone' by 'Una',FULL,'2022-10-24 23:13:10.517077'
'245','Yoga Tone' by 'Una',FULL,'2022-10-24 23:15:01.124147'
'246','Yoga Tone' by 'Una',FULL,'2022-10-24 23:16:52.017895'
'247','Yoga Tone' by 'Una',FULL,'2022-10-24 23:18:42.601762'
'248','Yoga Tone' by 'Una',FULL,'2022-10-24 23:20:33.195259'
'249','Yoga Tone' by 'Una',FULL,'2022-10-24 23:22:24.089535'
'250','Yoga Tone' by 'Una',FULL,'2022-10-24 23:24:14.711633'
'251','Yoga Tone' by 'Una',FULL,'2022-10-24 23:26:05.282229'
'252','Yoga Tone' by 'Una',FULL,'2022-10-24 23:27:56.175197'
'253','Yoga Tone' by 'Una',FULL,'2022-10-24 23:29:46.756064'
'254','Yoga Tone' by 'Una',FULL,'2022-10-24 23:31:37.364443'
'255','Yoga Tone' by 'Una',FULL,'2022-10-24 23:33:27.981206'
'256','Yoga Tone' by 'Una',FULL,'2022-10-24 23:35:18.563674'
'257','Yoga Tone' by 'Una',FULL,'2022-10-24 23:37:09.185521'
'258','Yoga Tone' by 'Una',FULL,'2022-10-24 23:39:00.128471'
'259','Yoga Tone' by 'Una',FULL,'2022-10-24 23:40:50.732052'
'260','Yoga Tone' by 'Una',FULL,'2022-10-24 23:42:41.343730'
'261','Yoga Tone' by 'Una',FULL,'2022-10-24 23:44:31.934075'
'262','Yoga Tone' by 'Una',FULL,'2022-10-24 23:46:22.540406'
'263','Yoga Tone' by 'Una',FULL,'2022-10-24 23:48:13.148564'
'264','Yoga Tone' by 'Una',FULL,'2022-10-24 23:50:04.073341'
'265','Yoga Tone' by 'Una',FULL,'2022-10-24 23:51:54.669648'
'266','Yoga Tone' by 'Una',FULL,'2022-10-24 23:53:45.252966'
'267','Yoga Tone' by 'Una',FULL,'2022-10-24 23:55:35.868557'
'268','Yoga Tone' by 'Una',FULL,'2022-10-24 23:57:26.483631'
'269','Yoga Tone' by 'Una',FULL,'2022-10-24 23:59:17.069809'
'270','Yoga Tone' by 'Una',FULL,'2022-10-25 00:01:07.988122'
'271','Yoga Tone' by 'Una',FULL,'2022-10-25 00:02:58.590899'
'272','Yoga Tone' by 'Una',FULL,'2022-10-25 00:04:49.212561'
'273','Yoga Tone' by 'Una',FULL,'2022-10-25 00:06:39.802871'
'274','Yoga Tone' by 'Una',FULL,'2022-10-25 00:08:30.428200'
'275','Yoga Tone' by 'Una',FULL,'2022-10-25 00:10:21.059101'
'276','Yoga Tone' by 'Una',FULL,'2022-10-25 00:12:11.999459'
'277','Yoga Tone' by 'Una',FULL,'2022-10-25 00:14:02.610841'
'278','Yoga Tone' by 'Una',FULL,'2022-10-25 00:15:53.205955'
'279','Yoga Tone' by 'Una',FULL,'2022-10-25 00:17:43.819397'
'280','Yoga Tone' by 'Una',FULL,'2022-10-25 00:19:34.460482'
'281','Yoga Tone' by 'Una',FULL,'2022-10-25 00:21:25.050706'
'282','Yoga Tone' by 'Una',FULL,'2022-10-25 00:23:15.995944'
'283','Yoga Tone' by 'Una',FULL,'2022-10-25 00:25:06.603299'
'284','Yoga Tone' by 'Una',FULL,'2022-10-25 00:26:57.206714'
'285','Yoga Tone' by 'Una',FULL,'2022-10-25 00:28:47.906214'
'286','Yoga Tone' by 'Una',FULL,'2022-10-25 00:30:38.493992'
'287','Yoga Tone' by 'Una',FULL,'2022-10-25 00:32:29.090113'
'288','Yoga Tone' by 'Una',FULL,'2022-10-25 00:34:20.012578'
'289','Yoga Tone' by 'Una',FULL,'2022-10-25 00:36:10.599252'
'290','Yoga Tone' by 'Una',FULL,'2022-10-25 00:38:01.231517'
'291','Yoga Tone' by 'Una',FULL,'2022-10-25 00:39:51.823632'
'292','Yoga Tone' by 'Una',FULL,'2022-10-25 00:41:42.429979'
'293','Yoga Tone' by 'Una',FULL,'2022-10-25 00:43:33.040665'
'294','Yoga Tone' by 'Una',FULL,'2022-10-25 00:45:23.943672'
'295','Yoga Tone' by 'Una',FULL,'2022-10-25 00:47:14.545294'
'296','Yoga Tone' by 'Una',FULL,'2022-10-25 00:49:05.124153'
'297','Yoga Tone' by 'Una',FULL,'2022-10-25 00:50:55.698055'
'298','Yoga Tone' by 'Una',FULL,'2022-10-25 00:52:46.282103'
'299','Yoga Tone' by 'Una',FULL,'2022-10-25 00:54:36.881920'
'300','Yoga Tone' by 'Una',FULL,'2022-10-25 00:56:27.926338'
'301','Yoga Tone' by 'Una',FULL,'2022-10-25 00:58:18.536158'
'302','Yoga Tone' by 'Una',FULL,'2022-10-25 01:00:09.121414'
'303','Yoga Tone' by 'Una',FULL,'2022-10-25 01:01:59.716907'
'304','Yoga Tone' by 'Una',FULL,'2022-10-25 01:03:50.321663'
'305','Yoga Tone' by 'Una',FULL,'2022-10-25 01:05:40.891922'
'306','Yoga Tone' by 'Una',FULL,'2022-10-25 01:07:31.843341'
'307','Yoga Tone' by 'Una',FULL,'2022-10-25 01:09:22.431600'
'308','Yoga Tone' by 'Una',FULL,'2022-10-25 01:11:13.041837'
'309','Yoga Tone' by 'Una',FULL,'2022-10-25 01:13:03.817883'
'310','Yoga Tone' by 'Una',FULL,'2022-10-25 01:14:54.416608'
'311','Yoga Tone' by 'Una',FULL,'2022-10-25 01:16:45.036153'
'312','Yoga Tone' by 'Una',FULL,'2022-10-25 01:18:35.953785'
'313','Yoga Tone' by 'Una',FULL,'2022-10-25 01:20:26.522705'
'314','Yoga Tone' by 'Una',FULL,'2022-10-25 01:22:17.147831'
'315','Yoga Tone' by 'Una',FULL,'2022-10-25 01:24:07.753389'
'316','Yoga Tone' by 'Una',FULL,'2022-10-25 01:25:58.336553'
'317','Yoga Tone' by 'Una',FULL,'2022-10-25 01:27:48.911448'
'318','Yoga Tone' by 'Una',FULL,'2022-10-25 01:29:39.787457'
'319','Yoga Tone' by 'Una',FULL,'2022-10-25 01:31:30.390022'
'320','Yoga Tone' by 'Una',FULL,'2022-10-25 01:33:20.950387'
'321','Yoga Tone' by 'Una',FULL,'2022-10-25 01:35:11.540997'
'322','Yoga Tone' by 'Una',FULL,'2022-10-25 01:37:02.201197'
'323','Yoga Tone' by 'Una',FULL,'2022-10-25 01:38:52.813465'
'324','Yoga Tone' by 'Una',FULL,'2022-10-25 01:40:43.730774'
'325','Yoga Tone' by 'Una',FULL,'2022-10-25 01:42:34.339499'
'326','Yoga Tone' by 'Una',FULL,'2022-10-25 01:44:24.964845'
'327','Yoga Tone' by 'Una',FULL,'2022-10-25 01:46:15.556697'
'328','Yoga Tone' by 'Una',FULL,'2022-10-25 01:48:06.173450'
'329','Yoga Tone' by 'Una',FULL,'2022-10-25 01:49:56.796928'
'330','Yoga Tone' by 'Una',FULL,'2022-10-25 01:51:47.691149'
'331','Yoga Tone' by 'Una',FULL,'2022-10-25 01:53:38.305365'
'332','Yoga Tone' by 'Una',FULL,'2022-10-25 01:55:28.900481'
'333','Yoga Tone' by 'Una',FULL,'2022-10-25 01:57:19.533947'
'334','Yoga Tone' by 'Una',FULL,'2022-10-25 01:59:10.163066'
'335','Yoga Tone' by 'Una',FULL,'2022-10-25 02:01:00.759173'
'336','Yoga Tone' by 'Una',FULL,'2022-10-25 02:02:51.648821'
'337','Yoga Tone' by 'Una',FULL,'2022-10-25 02:04:42.269207'
'338','Yoga Tone' by 'Una',FULL,'2022-10-25 02:06:32.831262'
'339','Yoga Tone' by 'Una',FULL,'2022-10-25 02:08:23.454045'
'340','Yoga Tone' by 'Una',FULL,'2022-10-25 02:10:14.053156'
'341','Yoga Tone' by 'Una',FULL,'2022-10-25 02:12:04.627913'
'342','Yoga Tone' by 'Una',FULL,'2022-10-25 02:13:55.514120'
'343','Yoga Tone' by 'Una',FULL,'2022-10-25 02:15:46.150174'
'344','Yoga Tone' by 'Una',FULL,'2022-10-25 02:17:36.763728'
'345','Yoga Tone' by 'Una',FULL,'2022-10-25 02:19:27.340089'
'346','Yoga Tone' by 'Una',FULL,'2022-10-25 02:21:17.940889'
'347','Yoga Tone' by 'Una',FULL,'2022-10-25 02:23:08.552184'
'348','Yoga Tone' by 'Una',FULL,'2022-10-25 02:24:59.406615'
'349','Yoga Tone' by 'Una',FULL,'2022-10-25 02:26:49.995524'
'350','Yoga Tone' by 'Una',FULL,'2022-10-25 02:28:40.581126'
'351','Yoga Tone' by 'Una',FULL,'2022-10-25 02:30:31.181317'
'352','Yoga Tone' by 'Una',FULL,'2022-10-25 02:32:21.773593'
'353','Yoga Tone' by 'Una',FULL,'2022-10-25 02:34:12.367744'
'354','Yoga Tone' by 'Una',FULL,'2022-10-25 02:36:03.267351'
'355','Yoga Tone' by 'Una',FULL,'2022-10-25 02:37:53.867790'
'356','Yoga Tone' by 'Una',FULL,'2022-10-25 02:39:44.485001'
'357','Yoga Tone' by 'Una',FULL,'2022-10-25 02:41:35.105928'
'358','Yoga Tone' by 'Una',FULL,'2022-10-25 02:43:25.678289'
