#,Class,Status,Time
2: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:31:06.662247
3: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:31:06.822261
4: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:31:26.445069
5: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:31:26.540904
6: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:31:47.377822
7: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:31:47.472549
8: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:32:06.059350
9: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:32:06.155057
10: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:32:26.412567
11: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:32:26.511809
12: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:32:45.868459
13: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:32:45.964209
14: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:33:04.672958
15: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:33:04.771515
16: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:33:23.368939
17: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:33:23.467561
18: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:33:42.361727
19: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:33:42.467960
20: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:34:01.032092
21: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:34:01.123991
22: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:34:21.732125
23: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:34:21.829238
24: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:34:40.519655
25: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:34:40.617276
26: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:34:59.250582
27: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:34:59.345816
28: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:35:18.027599
29: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:35:18.127379
30: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:35:36.824686
31: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:35:36.917039
32: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:35:55.638561
33: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:35:55.743352
34: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:36:15.931792
35: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:36:16.030683
36: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:36:37.981623
37: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:36:38.079519
38: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:36:56.763857
39: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:36:56.854598
40: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:37:15.622789
41: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:37:15.716534
42: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:37:34.435420
43: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:37:34.529254
44: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:37:53.160441
45: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:37:53.257646
46: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:38:12.095995
47: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:38:12.192663
48: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:38:30.922779
49: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:38:31.017288
50: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:38:49.782515
51: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:38:49.875313
52: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:39:08.510085
53: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:39:08.604836
54: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:39:27.349514
55: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:39:27.441757
56: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:39:46.107872
57: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:39:46.203435
58: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:40:04.829528
59: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:40:04.929904
60: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:40:23.623014
61: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:40:23.718265
62: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:40:42.431219
63: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:40:42.525073
64: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:41:02.409150
65: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:41:02.515269
66: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:41:21.216867
67: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:41:21.309669
68: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:41:39.971383
69: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:41:40.064801
70: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:41:58.702399
71: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:41:58.797253
72: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:42:17.437673
73: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:42:17.530641
74: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:42:36.386081
75: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:42:36.490555
76: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:42:55.101419
77: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:42:55.215879
78: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:43:13.838949
79: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:43:13.931164
80: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:43:32.625730
81: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:43:32.716869
82: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:43:51.376645
83: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:43:51.469991
84: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:44:10.221922
85: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:44:10.313774
86: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:44:28.983977
87: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:44:29.077637
88: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:44:47.756561
89: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:44:47.850717
90: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:45:06.509223
91: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:45:06.604895
92: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:45:25.357894
93: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:45:25.452907
94: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:45:44.115883
95: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:45:44.213375
96: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:46:02.931405
97: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:46:03.028783
98: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:46:21.799822
99: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:46:21.894051
100: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:46:40.609995
101: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:46:40.703093
102: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:46:59.336128
103: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:46:59.429802
104: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:47:18.194223
105: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:47:18.287935
106: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:47:36.954107
107: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:47:37.045936
108: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:47:55.677118
109: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:47:55.771622
110: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:48:14.525804
111: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:48:14.623764
112: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:48:33.380396
113: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:48:33.472963
114: Hatha Basic 哈達基礎 by Una is FULL at 2023-12-06 00:48:52.107071
115: Yoga Wheel 瑜珈輪 by Una is FULL at 2023-12-06 00:48:52.203583
