#,Class,Status,Time
'1','Yoga Tone' by 'Una',FULL,'2023-02-09 00:53:54.052170'
'2','Yoga Tone' by 'Una',FULL,'2023-02-09 00:55:44.641556'
'3','Yoga Tone' by 'Una',FULL,'2023-02-09 00:57:35.219019'
'4','Yoga Tone' by 'Una',FULL,'2023-02-09 00:59:25.837383'
'5','Yoga Tone' by 'Una',FULL,'2023-02-09 01:01:16.712406'
'6','Yoga Tone' by 'Una',FULL,'2023-02-09 01:03:07.319058'
'7','Yoga Tone' by 'Una',FULL,'2023-02-09 01:04:57.944713'
'8','Yoga Tone' by 'Una',FULL,'2023-02-09 01:06:48.554413'
'9','Yoga Tone' by 'Una',FULL,'2023-02-09 01:08:39.138375'
'10','Yoga Tone' by 'Una',FULL,'2023-02-09 01:10:29.911404'
'11','Yoga Tone' by 'Una',FULL,'2023-02-09 01:12:20.797744'
'12','Yoga Tone' by 'Una',FULL,'2023-02-09 01:14:11.375917'
'13','Yoga Tone' by 'Una',FULL,'2023-02-09 01:16:01.952979'
'14','Yoga Tone' by 'Una',FULL,'2023-02-09 01:17:52.525701'
'15','Yoga Tone' by 'Una',FULL,'2023-02-09 01:19:43.130499'
'16','Yoga Tone' by 'Una',FULL,'2023-02-09 01:21:33.732950'
'17','Yoga Tone' by 'Una',FULL,'2023-02-09 01:23:24.570093'
'18','Yoga Tone' by 'Una',FULL,'2023-02-09 01:25:15.165049'
'19','Yoga Tone' by 'Una',FULL,'2023-02-09 01:27:05.751894'
'20','Yoga Tone' by 'Una',FULL,'2023-02-09 01:28:56.333464'
'21','Yoga Tone' by 'Una',FULL,'2023-02-09 01:30:46.948312'
'22','Yoga Tone' by 'Una',FULL,'2023-02-09 01:32:37.555789'
'23','Yoga Tone' by 'Una',FULL,'2023-02-09 01:34:28.412309'
'24','Yoga Tone' by 'Una',FULL,'2023-02-09 01:36:19.030124'
'25','Yoga Tone' by 'Una',FULL,'2023-02-09 01:38:09.610226'
'26','Yoga Tone' by 'Una',FULL,'2023-02-09 01:40:00.213733'
'27','Yoga Tone' by 'Una',FULL,'2023-02-09 01:41:50.806481'
'28','Yoga Tone' by 'Una',FULL,'2023-02-09 01:43:41.394823'
'29','Yoga Tone' by 'Una',FULL,'2023-02-09 01:45:32.276052'
'30','Yoga Tone' by 'Una',FULL,'2023-02-09 01:47:22.900884'
'31','Yoga Tone' by 'Una',FULL,'2023-02-09 01:49:13.490575'
'32','Yoga Tone' by 'Una',FULL,'2023-02-09 01:51:04.117032'
'33','Yoga Tone' by 'Una',FULL,'2023-02-09 01:52:54.726183'
'34','Yoga Tone' by 'Una',FULL,'2023-02-09 01:54:45.300680'
'35','Yoga Tone' by 'Una',FULL,'2023-02-09 01:56:36.170106'
'36','Yoga Tone' by 'Una',FULL,'2023-02-09 01:58:26.750584'
'37','Yoga Tone' by 'Una',FULL,'2023-02-09 02:00:17.367558'
'38','Yoga Tone' by 'Una',FULL,'2023-02-09 02:02:07.961863'
'39','Yoga Tone' by 'Una',FULL,'2023-02-09 02:03:58.551176'
'40','Yoga Tone' by 'Una',FULL,'2023-02-09 02:05:49.162016'
'41','Yoga Tone' by 'Una',FULL,'2023-02-09 02:07:40.010246'
'42','Yoga Tone' by 'Una',FULL,'2023-02-09 02:09:30.628556'
'43','Yoga Tone' by 'Una',FULL,'2023-02-09 02:11:21.232662'
'44','Yoga Tone' by 'Una',FULL,'2023-02-09 02:13:11.835509'
'45','Yoga Tone' by 'Una',FULL,'2023-02-09 02:15:02.451671'
'46','Yoga Tone' by 'Una',FULL,'2023-02-09 02:16:53.060392'
'47','Yoga Tone' by 'Una',FULL,'2023-02-09 02:18:43.918883'
'48','Yoga Tone' by 'Una',FULL,'2023-02-09 02:20:34.521960'
'49','Yoga Tone' by 'Una',FULL,'2023-02-09 02:22:25.143197'
'50','Yoga Tone' by 'Una',FULL,'2023-02-09 02:24:15.721392'
'51','Yoga Tone' by 'Una',FULL,'2023-02-09 02:26:06.511129'
'52','Yoga Tone' by 'Una',FULL,'2023-02-09 02:27:57.093313'
'53','Yoga Tone' by 'Una',FULL,'2023-02-09 02:29:47.946071'
'54','Yoga Tone' by 'Una',FULL,'2023-02-09 02:31:38.557340'
'55','Yoga Tone' by 'Una',FULL,'2023-02-09 02:33:29.125708'
'56','Yoga Tone' by 'Una',FULL,'2023-02-09 02:35:19.736371'
'57','Yoga Tone' by 'Una',FULL,'2023-02-09 02:37:10.351840'
'58','Yoga Tone' by 'Una',FULL,'2023-02-09 02:39:00.950605'
'59','Yoga Tone' by 'Una',FULL,'2023-02-09 02:40:51.822722'
'60','Yoga Tone' by 'Una',FULL,'2023-02-09 02:42:42.388715'
'61','Yoga Tone' by 'Una',FULL,'2023-02-09 02:44:32.978636'
'62','Yoga Tone' by 'Una',FULL,'2023-02-09 02:46:23.564101'
'63','Yoga Tone' by 'Una',FULL,'2023-02-09 02:48:14.149958'
'64','Yoga Tone' by 'Una',FULL,'2023-02-09 02:50:04.721226'
'65','Yoga Tone' by 'Una',FULL,'2023-02-09 02:51:55.576708'
'66','Yoga Tone' by 'Una',FULL,'2023-02-09 02:53:46.163943'
'67','Yoga Tone' by 'Una',FULL,'2023-02-09 02:55:36.760614'
'68','Yoga Tone' by 'Una',FULL,'2023-02-09 02:57:27.346963'
'69','Yoga Tone' by 'Una',FULL,'2023-02-09 02:59:17.924776'
'70','Yoga Tone' by 'Una',FULL,'2023-02-09 03:01:08.531871'
'71','Yoga Tone' by 'Una',FULL,'2023-02-09 03:02:59.383928'
'72','Yoga Tone' by 'Una',FULL,'2023-02-09 03:04:50.133638'
'73','Yoga Tone' by 'Una',FULL,'2023-02-09 03:06:40.726887'
'74','Yoga Tone' by 'Una',FULL,'2023-02-09 03:08:31.320909'
'75','Yoga Tone' by 'Una',FULL,'2023-02-09 03:10:21.911043'
'76','Yoga Tone' by 'Una',FULL,'2023-02-09 03:12:12.509787'
'77','Yoga Tone' by 'Una',FULL,'2023-02-09 03:14:03.376579'
'78','Yoga Tone' by 'Una',FULL,'2023-02-09 03:15:53.969648'
'79','Yoga Tone' by 'Una',FULL,'2023-02-09 03:17:44.578574'
'80','Yoga Tone' by 'Una',FULL,'2023-02-09 03:19:35.195705'
'81','Yoga Tone' by 'Una',FULL,'2023-02-09 03:21:25.778491'
'82','Yoga Tone' by 'Una',FULL,'2023-02-09 03:23:16.388515'
'83','Yoga Tone' by 'Una',FULL,'2023-02-09 03:25:06.992416'
'84','Yoga Tone' by 'Una',FULL,'2023-02-09 03:26:57.593780'
'85','Yoga Tone' by 'Una',FULL,'2023-02-09 03:28:48.219345'
'86','Yoga Tone' by 'Una',FULL,'2023-02-09 03:30:38.820744'
'87','Yoga Tone' by 'Una',FULL,'2023-02-09 03:32:29.441472'
'88','Yoga Tone' by 'Una',FULL,'2023-02-09 03:34:20.055486'
'89','Yoga Tone' by 'Una',FULL,'2023-02-09 03:36:10.931247'
'90','Yoga Tone' by 'Una',FULL,'2023-02-09 03:38:01.538105'
'91','Yoga Tone' by 'Una',FULL,'2023-02-09 03:39:52.154933'
'92','Yoga Tone' by 'Una',FULL,'2023-02-09 03:41:42.769816'
'93','Yoga Tone' by 'Una',FULL,'2023-02-09 03:43:33.478716'
'94','Yoga Tone' by 'Una',FULL,'2023-02-09 03:45:24.086244'
'95','Yoga Tone' by 'Una',FULL,'2023-02-09 03:47:14.965466'
'96','Yoga Tone' by 'Una',FULL,'2023-02-09 03:49:05.543741'
'97','Yoga Tone' by 'Una',FULL,'2023-02-09 03:50:56.174016'
'98','Yoga Tone' by 'Una',FULL,'2023-02-09 03:52:46.768090'
'99','Yoga Tone' by 'Una',FULL,'2023-02-09 03:54:37.375161'
'100','Yoga Tone' by 'Una',FULL,'2023-02-09 03:56:27.941878'
'101','Yoga Tone' by 'Una',FULL,'2023-02-09 03:58:18.847339'
'102','Yoga Tone' by 'Una',FULL,'2023-02-09 04:00:09.452693'
'103','Yoga Tone' by 'Una',FULL,'2023-02-09 04:02:00.066408'
'104','Yoga Tone' by 'Una',FULL,'2023-02-09 04:03:50.657665'
'105','Yoga Tone' by 'Una',FULL,'2023-02-09 04:05:41.260081'
'106','Yoga Tone' by 'Una',FULL,'2023-02-09 04:07:31.825240'
'107','Yoga Tone' by 'Una',FULL,'2023-02-09 04:09:22.675241'
'108','Yoga Tone' by 'Una',FULL,'2023-02-09 04:11:13.265036'
'109','Yoga Tone' by 'Una',FULL,'2023-02-09 04:13:03.849230'
'110','Yoga Tone' by 'Una',FULL,'2023-02-09 04:14:54.442510'
'111','Yoga Tone' by 'Una',FULL,'2023-02-09 04:16:45.017518'
'112','Yoga Tone' by 'Una',FULL,'2023-02-09 04:18:35.634813'
'113','Yoga Tone' by 'Una',FULL,'2023-02-09 04:20:26.484075'
'114','Yoga Tone' by 'Una',FULL,'2023-02-09 04:22:17.180446'
'115','Yoga Tone' by 'Una',FULL,'2023-02-09 04:24:07.796680'
'116','Yoga Tone' by 'Una',FULL,'2023-02-09 04:25:58.389049'
'117','Yoga Tone' by 'Una',FULL,'2023-02-09 04:27:48.965029'
'118','Yoga Tone' by 'Una',FULL,'2023-02-09 04:29:39.580880'
'119','Yoga Tone' by 'Una',FULL,'2023-02-09 04:31:30.444150'
'120','Yoga Tone' by 'Una',FULL,'2023-02-09 04:33:21.042143'
'121','Yoga Tone' by 'Una',FULL,'2023-02-09 04:35:11.628776'
'122','Yoga Tone' by 'Una',FULL,'2023-02-09 04:37:02.217003'
'123','Yoga Tone' by 'Una',FULL,'2023-02-09 04:38:52.828203'
'124','Yoga Tone' by 'Una',FULL,'2023-02-09 04:40:43.412315'
'125','Yoga Tone' by 'Una',FULL,'2023-02-09 04:42:34.278127'
'126','Yoga Tone' by 'Una',FULL,'2023-02-09 04:44:24.899397'
'127','Yoga Tone' by 'Una',FULL,'2023-02-09 04:46:15.499053'
'128','Yoga Tone' by 'Una',FULL,'2023-02-09 04:48:06.135819'
'129','Yoga Tone' by 'Una',FULL,'2023-02-09 04:49:56.770243'
'130','Yoga Tone' by 'Una',FULL,'2023-02-09 04:51:47.382081'
'131','Yoga Tone' by 'Una',FULL,'2023-02-09 04:53:38.257038'
'132','Yoga Tone' by 'Una',FULL,'2023-02-09 04:55:28.889410'
'133','Yoga Tone' by 'Una',FULL,'2023-02-09 04:57:19.518354'
'134','Yoga Tone' by 'Una',FULL,'2023-02-09 04:59:10.126240'
'135','Yoga Tone' by 'Una',FULL,'2023-02-09 05:01:00.843990'
'136','Yoga Tone' by 'Una',FULL,'2023-02-09 05:02:51.439586'
'137','Yoga Tone' by 'Una',FULL,'2023-02-09 05:04:42.318918'
'138','Yoga Tone' by 'Una',FULL,'2023-02-09 05:06:32.938410'
'139','Yoga Tone' by 'Una',FULL,'2023-02-09 05:08:23.541848'
'140','Yoga Tone' by 'Una',FULL,'2023-02-09 05:10:14.142602'
'141','Yoga Tone' by 'Una',FULL,'2023-02-09 05:12:04.723809'
'142','Yoga Tone' by 'Una',FULL,'2023-02-09 05:13:55.310070'
'143','Yoga Tone' by 'Una',FULL,'2023-02-09 05:15:46.172917'
'144','Yoga Tone' by 'Una',FULL,'2023-02-09 05:17:36.801686'
'145','Yoga Tone' by 'Una',FULL,'2023-02-09 05:19:27.387681'
'146','Yoga Tone' by 'Una',FULL,'2023-02-09 05:21:17.977334'
'147','Yoga Tone' by 'Una',FULL,'2023-02-09 05:23:08.585367'
'148','Yoga Tone' by 'Una',FULL,'2023-02-09 05:24:59.192581'
'149','Yoga Tone' by 'Una',FULL,'2023-02-09 05:26:50.075634'
'150','Yoga Tone' by 'Una',FULL,'2023-02-09 05:28:40.677857'
'151','Yoga Tone' by 'Una',FULL,'2023-02-09 05:30:31.305827'
'152','Yoga Tone' by 'Una',FULL,'2023-02-09 05:32:21.932148'
'153','Yoga Tone' by 'Una',FULL,'2023-02-09 05:34:12.531236'
'154','Yoga Tone' by 'Una',FULL,'2023-02-09 05:36:03.128466'
'155','Yoga Tone' by 'Una',FULL,'2023-02-09 05:37:54.098610'
'156','Yoga Tone' by 'Una',FULL,'2023-02-09 05:39:44.691397'
'157','Yoga Tone' by 'Una',FULL,'2023-02-09 05:41:35.305794'
