#,Class,Status,Time
'1','Yoga Tone' by 'Una',FULL,'2021-12-01 15:13:32.874489'
'16','Yoga Tone' by 'Una',FULL,'2021-12-01 15:33:44.519309'
'31','Yoga Tone' by 'Una',FULL,'2021-12-01 15:53:56.327818'
'46','Yoga Tone' by 'Una',FULL,'2021-12-01 16:14:07.857267'
'61','Yoga Tone' by 'Una',FULL,'2021-12-01 16:34:41.309942'
'76','Yoga Tone' by 'Una',FULL,'2021-12-01 16:54:52.958414'
'91','Yoga Tone' by 'Una',FULL,'2021-12-01 17:15:04.642038'
'106','Yoga Tone' by 'Una',FULL,'2021-12-01 17:35:22.226215'
'121','Yoga Tone' by 'Una',FULL,'2021-12-01 17:55:33.952551'
'136','Yoga Tone' by 'Una',FULL,'2021-12-01 18:15:45.698847'
'151','Yoga Tone' by 'Una',FULL,'2021-12-01 18:35:57.627687'
'166','Yoga Tone' by 'Una',FULL,'2021-12-01 18:56:11.316437'
'181','Yoga Tone' by 'Una',FULL,'2021-12-01 19:16:23.089423'
'196','Yoga Tone' by 'Una',FULL,'2021-12-01 19:36:34.816283'
'211','Yoga Tone' by 'Una',FULL,'2021-12-01 19:56:46.436481'
'226','Yoga Tone' by 'Una',FULL,'2021-12-01 20:16:58.115239'
'241','Yoga Tone' by 'Una',FULL,'2021-12-01 20:37:10.077476'
'256','Yoga Tone' by 'Una',FULL,'2021-12-01 20:57:21.684289'
'271','Yoga Tone' by 'Una',FULL,'2021-12-01 21:17:33.417297'
'286','Yoga Tone' by 'Una',FULL,'2021-12-01 21:37:45.246533'
'289','Yoga Tone' by 'Una',BOOKED,'2021-12-01 21:41:28.331975'
