#,Class,Status,Time
'45','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:15:35.638112'
'46','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:17:26.563109'
'47','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:19:17.144749'
'48','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:21:07.744560'
'49','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:22:58.344635'
'50','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:24:48.958386'
'51','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:26:39.597225'
'52','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:28:30.382377'
'53','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:30:20.977409'
'54','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:32:11.606471'
'55','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:34:02.206305'
'56','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:35:52.804627'
'57','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:37:43.441942'
'58','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:39:34.277757'
'59','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:41:24.879685'
'60','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:43:15.797028'
'61','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:45:06.416020'
'62','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:46:57.022101'
'63','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:48:47.647287'
'64','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:50:38.457164'
'65','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:52:29.045957'
'66','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:54:19.704654'
'67','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:56:10.498950'
'68','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:58:01.105982'
'69','Yoga Tone 2' by 'Una',FULL,'2022-09-09 02:59:51.706623'
'70','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:01:42.546533'
'71','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:03:33.146925'
'72','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:05:23.750148'
'73','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:07:14.333873'
'74','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:09:04.940333'
'75','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:10:55.547842'
'76','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:12:46.343336'
'77','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:14:36.973546'
'78','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:16:27.552520'
'79','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:18:18.156400'
'80','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:20:08.773392'
'81','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:21:59.380817'
'82','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:23:50.231366'
'83','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:25:40.846623'
'84','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:27:31.419702'
'85','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:29:22.010205'
'86','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:31:12.617320'
'87','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:33:03.240447'
'88','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:34:54.040708'
'89','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:36:44.749319'
'90','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:38:35.370809'
'91','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:40:25.987025'
'92','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:42:16.573710'
'93','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:44:07.188968'
'94','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:45:58.007437'
'95','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:47:48.636665'
'96','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:49:39.311998'
'97','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:51:29.930766'
'98','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:53:20.530427'
'99','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:55:11.129557'
'100','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:57:01.965945'
'101','Yoga Tone 2' by 'Una',FULL,'2022-09-09 03:58:52.565686'
'102','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:00:43.178801'
'103','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:02:33.764607'
'104','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:04:24.431304'
'105','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:06:15.104338'
'106','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:08:05.998442'
'107','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:09:56.585786'
'108','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:11:47.186871'
'109','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:13:37.780479'
'110','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:15:28.404780'
'111','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:17:19.107885'
'112','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:19:09.953799'
'113','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:21:00.554921'
'114','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:22:51.163067'
'115','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:24:41.749067'
'116','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:26:32.345567'
'117','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:28:22.960762'
'118','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:30:13.757514'
'119','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:32:04.361713'
'120','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:33:54.997609'
'121','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:35:45.611683'
'122','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:37:36.210894'
'123','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:39:26.831078'
'124','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:41:17.636509'
'125','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:43:08.239352'
'126','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:44:58.892348'
'127','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:46:49.482015'
'128','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:48:40.073207'
'129','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:50:30.708061'
'130','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:52:21.544531'
'131','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:54:12.180314'
'132','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:56:02.895839'
'133','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:57:53.516763'
'134','Yoga Tone 2' by 'Una',FULL,'2022-09-09 04:59:44.127570'
'135','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:01:34.721709'
'136','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:03:25.548235'
'137','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:05:16.134494'
'138','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:07:06.725682'
'139','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:08:57.345918'
'140','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:10:47.962871'
'141','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:12:38.615624'
'142','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:14:29.435503'
'143','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:16:20.148047'
'144','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:18:10.746519'
'145','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:20:01.325664'
'146','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:21:51.904190'
'147','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:23:42.516404'
'148','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:25:33.337310'
'149','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:27:23.939659'
'150','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:29:14.614495'
'151','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:31:05.367732'
'152','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:32:55.996769'
'153','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:34:46.593443'
'154','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:36:37.514507'
'155','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:38:28.109460'
'156','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:40:18.699641'
'157','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:42:09.288722'
'158','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:43:59.912062'
'159','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:45:50.529143'
'160','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:47:41.470462'
'161','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:49:32.192666'
'162','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:51:22.876246'
'163','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:53:13.893758'
'164','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:55:04.589462'
'165','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:56:55.169348'
'166','Yoga Tone 2' by 'Una',FULL,'2022-09-09 05:58:46.002679'
'167','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:00:36.710954'
'168','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:02:27.985686'
'169','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:04:18.612420'
'170','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:06:09.217008'
'171','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:07:59.803751'
'172','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:09:50.615938'
'173','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:11:41.285072'
'174','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:13:31.909019'
'175','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:15:22.608186'
'176','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:17:13.207180'
'177','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:19:03.807040'
'178','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:20:54.636900'
'179','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:22:45.228391'
'180','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:24:35.810395'
'181','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:26:26.392526'
'182','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:28:17.012582'
'183','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:30:07.628652'
'184','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:31:58.513728'
'185','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:33:49.104622'
'186','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:35:39.706460'
'187','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:37:30.322986'
'188','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:39:20.954327'
'189','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:41:11.583350'
'190','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:43:02.404236'
'191','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:44:53.047354'
'192','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:46:43.654754'
'193','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:48:34.290218'
'194','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:50:24.947468'
'195','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:52:15.554643'
'196','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:54:06.603178'
'197','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:55:57.197758'
'198','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:57:47.781186'
'199','Yoga Tone 2' by 'Una',FULL,'2022-09-09 06:59:38.360983'
'200','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:01:28.988557'
'201','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:03:19.963510'
'202','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:05:10.761643'
'203','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:07:01.395814'
'204','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:08:51.989585'
'205','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:10:42.620415'
'206','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:12:33.235461'
'207','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:14:23.870857'
'208','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:16:14.712660'
'209','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:18:05.335004'
'210','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:19:55.967010'
'211','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:21:46.558376'
'212','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:23:37.183304'
'213','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:25:27.815770'
'214','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:27:18.657425'
'215','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:29:09.282120'
'216','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:30:59.959905'
'217','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:32:50.547345'
'218','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:34:41.126148'
'219','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:36:31.727409'
'220','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:38:22.557001'
'221','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:40:13.300707'
'222','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:42:03.912202'
'223','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:43:54.515977'
'224','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:45:45.104698'
'225','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:47:35.859756'
'226','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:49:26.703768'
'227','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:51:17.284914'
'228','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:53:08.002781'
'229','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:54:58.593668'
'230','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:56:49.200069'
'231','Yoga Tone 2' by 'Una',FULL,'2022-09-09 07:58:39.827972'
'232','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:00:30.602945'
'233','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:02:21.212274'
'234','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:04:11.835954'
'235','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:06:02.444442'
'236','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:07:53.075309'
'237','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:09:43.660027'
'238','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:11:34.600225'
'239','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:13:25.227809'
'240','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:15:15.823733'
'241','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:17:06.426809'
'242','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:18:57.000449'
'243','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:20:47.586938'
'244','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:22:38.393743'
'245','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:24:29.012596'
'246','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:26:19.639628'
'247','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:28:10.277911'
'248','Yoga Tone 2' by 'Una',FULL,'2022-09-09 08:30:00.904692'
'249','Yoga Tone 2' by 'Una',BOOKED,'2022-09-09 08:31:34.815602'
