#,Class,Status,Time
'1','Hot Hatha 熱哈達' by 'Ellen',FULL,'2021-12-05 16:24:06.051099'
'2','核心球訓練' by '吳柏樵',FULL,'2021-12-05 16:24:12.039824'
'31','Hot Hatha 熱哈達' by 'Ellen',FULL,'2021-12-05 16:44:17.786609'
'32','核心球訓練' by '吳柏樵',FULL,'2021-12-05 16:44:23.781195'
'61','Hot Hatha 熱哈達' by 'Ellen',FULL,'2021-12-05 17:04:29.202942'
'62','核心球訓練' by '吳柏樵',FULL,'2021-12-05 17:04:35.371908'
'91','Hot Hatha 熱哈達' by 'Ellen',FULL,'2021-12-05 17:24:41.132377'
'92','核心球訓練' by '吳柏樵',FULL,'2021-12-05 17:24:47.281231'
'121','Hot Hatha 熱哈達' by 'Ellen',FULL,'2021-12-05 17:44:52.494187'
'122','核心球訓練' by '吳柏樵',FULL,'2021-12-05 17:44:58.594315'
'151','Hot Hatha 熱哈達' by 'Ellen',FULL,'2021-12-05 18:05:04.386344'
'152','核心球訓練' by '吳柏樵',FULL,'2021-12-05 18:05:10.262633'
'181','Hot Hatha 熱哈達' by 'Ellen',FULL,'2021-12-05 18:25:16.168029'
'182','核心球訓練' by '吳柏樵',FULL,'2021-12-05 18:25:22.271952'
'211','Hot Hatha 熱哈達' by 'Ellen',FULL,'2021-12-05 18:45:27.813378'
'212','核心球訓練' by '吳柏樵',FULL,'2021-12-05 18:45:33.881263'
'219','Hot Hatha 熱哈達' by 'Ellen',BOOKED,'2021-12-05 18:50:32.473039'
'226','核心球訓練' by '吳柏樵',FULL,'2021-12-05 19:00:22.505442'
'241','核心球訓練' by '吳柏樵',FULL,'2021-12-05 19:20:33.735574'
'256','核心球訓練' by '吳柏樵',FULL,'2021-12-05 19:40:47.836459'
'271','核心球訓練' by '吳柏樵',FULL,'2021-12-05 20:01:01.853520'
'286','核心球訓練' by '吳柏樵',FULL,'2021-12-05 20:21:14.364967'
'301','核心球訓練' by '吳柏樵',FULL,'2021-12-05 20:41:28.690000'
'316','核心球訓練' by '吳柏樵',FULL,'2021-12-05 21:01:42.980740'
