#,Class,Status,Time
'1','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 07:59:48.011992'
'2','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:01:38.608453'
'3','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:03:29.200377'
'4','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:05:19.789731'
'5','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:07:10.673895'
'6','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:09:01.288859'
'7','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:10:51.880667'
'8','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:12:42.580783'
'9','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:14:33.214594'
'10','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:16:23.822003'
'11','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:18:14.756356'
'12','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:20:05.372916'
'13','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:21:55.999702'
'14','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:23:46.578500'
'15','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:25:37.199612'
'16','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:27:27.832128'
'17','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:29:18.737971'
'18','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:31:09.333487'
'19','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:32:59.934284'
'20','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:34:50.519150'
'21','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:36:41.115489'
'22','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:38:31.709159'
'23','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:40:22.665267'
'24','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:42:13.273718'
'25','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:44:03.888941'
'26','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:45:54.489004'
'27','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:47:45.089687'
'28','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:49:35.699343'
'29','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:51:26.649435'
'30','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:53:17.333042'
'31','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:55:07.966980'
'32','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:56:58.558435'
'33','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 08:58:49.196670'
'34','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:00:39.815510'
'35','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:02:30.726443'
'36','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:04:21.316256'
'37','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:06:11.924598'
'38','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:08:02.539065'
'39','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:09:53.154718'
'40','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:11:43.749319'
'41','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:13:34.676871'
'42','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:15:25.279080'
'43','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:17:15.872763'
'44','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:19:06.517264'
'45','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:20:57.090475'
'46','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:22:47.743724'
'47','Hatha Yoga 哈達瑜珈' by 'Marcus',FULL,'2022-10-18 09:24:38.632109'
'48','Hatha Yoga 哈達瑜珈' by 'Marcus',BOOKED,'2022-10-18 09:26:24.641137'
