#,Class,Status,Time
2: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:09:34.217787
3: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:09:34.309967
4: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:09:54.182250
5: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:09:54.293220
6: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:10:13.128213
7: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:10:13.221040
8: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:10:32.533008
9: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:10:32.639905
10: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:10:51.523754
11: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:10:51.616604
12: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:11:10.562454
13: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:11:10.698112
14: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:11:29.823926
15: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:11:29.915150
16: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:11:48.793865
17: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:11:48.883216
18: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:12:07.803287
19: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:12:07.891187
20: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:12:27.049162
21: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:12:27.141133
22: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:12:46.669190
23: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:12:46.760079
24: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:13:05.643908
25: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:13:05.744800
26: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:13:24.773376
27: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:13:24.862999
28: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:13:43.804748
29: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:13:43.899965
30: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:14:02.899038
31: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:14:02.993630
32: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:14:21.958536
33: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:14:22.048789
34: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:14:40.978914
35: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:14:41.081120
36: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:14:59.992916
37: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:15:00.097091
38: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:15:19.215452
39: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:15:19.311134
40: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:15:38.333564
41: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:15:38.427144
42: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:15:57.407899
43: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:15:57.498450
44: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:16:17.467990
45: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:16:17.563413
46: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:16:36.713189
47: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:16:36.838148
48: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:16:55.845305
49: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:16:55.941280
50: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:17:15.231175
