#,Class,Status,Time
'1','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 13:47:41.049872'
'2','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 13:47:51.166725'
'3','Gokul Yoga 哈達瑜珈' by 'Andy Tenpa',FULL,'2022-01-12 13:47:59.245810'
'46','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 14:07:53.893618'
'47','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 14:08:02.964508'
'48','Gokul Yoga 哈達瑜珈' by 'Andy Tenpa',FULL,'2022-01-12 14:08:11.332934'
'91','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 14:28:06.037765'
'92','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 14:28:14.960693'
'93','Gokul Yoga 哈達瑜珈' by 'Andy Tenpa',FULL,'2022-01-12 14:28:23.351911'
'136','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 14:48:17.775956'
'137','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 14:48:26.926022'
'138','Gokul Yoga 哈達瑜珈' by 'Andy Tenpa',FULL,'2022-01-12 14:48:35.030210'
'142','Gokul Yoga 哈達瑜珈' by 'Andy Tenpa',BOOKED,'2022-01-12 14:50:57.480308'
'151','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 14:56:30.762435'
'152','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 14:57:42.170757'
'181','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 15:16:40.402964'
'182','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 15:17:52.806143'
'211','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 15:36:50.036442'
'212','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 15:38:02.911602'
'241','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 15:56:59.844932'
'242','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 15:58:12.818955'
'271','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 16:17:09.562462'
'272','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 16:18:22.344974'
'301','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 16:37:19.192969'
'302','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 16:38:32.050682'
'331','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 16:57:28.668248'
'332','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 16:58:41.477224'
'361','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 17:17:38.259427'
'362','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 17:18:52.072372'
'391','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 17:37:48.310807'
'392','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 17:39:01.962460'
'421','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 17:57:58.241791'
'422','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 17:59:11.970323'
'451','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 18:18:08.491279'
'452','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 18:19:21.530474'
'481','Flow Yoga 動瑜珈' by 'Moorthi',FULL,'2022-01-12 18:38:18.572056'
'482','Yin Yoga 陰瑜珈' by 'Moorthi',FULL,'2022-01-12 18:39:31.396648'
