#,Class,Status,Time
'30','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:29:21.537072'
'31','Yoga Tone' by 'Una',FULL,'2023-02-05 23:30:57.536115'
'32','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:31:12.135618'
'33','Yoga Tone' by 'Una',FULL,'2023-02-05 23:32:48.149424'
'34','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:33:02.763230'
'35','Yoga Tone' by 'Una',FULL,'2023-02-05 23:34:38.993698'
'36','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:34:53.375575'
'37','Yoga Tone' by 'Una',FULL,'2023-02-05 23:36:29.591408'
'38','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:36:43.973355'
'39','Yoga Tone' by 'Una',FULL,'2023-02-05 23:38:20.198424'
'40','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:38:34.591726'
'41','Yoga Tone' by 'Una',FULL,'2023-02-05 23:40:10.791110'
'42','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:40:25.207201'
'43','Yoga Tone' by 'Una',FULL,'2023-02-05 23:42:01.402907'
'44','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:42:15.811529'
'45','Yoga Tone' by 'Una',FULL,'2023-02-05 23:43:52.030688'
'46','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:44:06.438763'
'47','Yoga Tone' by 'Una',FULL,'2023-02-05 23:45:42.879561'
'48','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:45:57.076518'
'49','Yoga Tone' by 'Una',FULL,'2023-02-05 23:47:33.504614'
'50','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:47:47.658123'
'51','Yoga Tone' by 'Una',FULL,'2023-02-05 23:49:24.114824'
'52','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:49:38.243652'
'53','Yoga Tone' by 'Una',FULL,'2023-02-05 23:51:14.753253'
'54','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:51:28.864415'
'55','Yoga Tone' by 'Una',FULL,'2023-02-05 23:53:05.385219'
'56','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:53:19.484455'
'57','Yoga Tone' by 'Una',FULL,'2023-02-05 23:54:56.001943'
'58','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:55:10.110681'
'59','Yoga Tone' by 'Una',FULL,'2023-02-05 23:56:46.856911'
'60','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:57:00.701119'
'61','Yoga Tone' by 'Una',FULL,'2023-02-05 23:58:37.445894'
'62','Counter Flow 2' by 'Marcus',FULL,'2023-02-05 23:58:51.290789'
'63','Yoga Tone' by 'Una',FULL,'2023-02-06 00:00:28.065072'
'64','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:00:41.919273'
'65','Yoga Tone' by 'Una',FULL,'2023-02-06 00:02:18.709604'
'66','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:02:32.573283'
'67','Yoga Tone' by 'Una',FULL,'2023-02-06 00:04:09.288834'
'68','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:04:23.188752'
'69','Yoga Tone' by 'Una',FULL,'2023-02-06 00:05:59.985954'
'70','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:06:13.788630'
'71','Yoga Tone' by 'Una',FULL,'2023-02-06 00:07:50.832941'
'72','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:08:04.386122'
'73','Yoga Tone' by 'Una',FULL,'2023-02-06 00:09:41.419349'
'74','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:09:54.988650'
'75','Yoga Tone' by 'Una',FULL,'2023-02-06 00:11:32.041646'
'76','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:11:45.584341'
'77','Yoga Tone' by 'Una',FULL,'2023-02-06 00:13:22.656493'
'78','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:13:36.169260'
'79','Yoga Tone' by 'Una',FULL,'2023-02-06 00:15:13.284196'
'80','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:15:26.792726'
'81','Yoga Tone' by 'Una',FULL,'2023-02-06 00:17:03.907060'
'82','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:17:17.416223'
'83','Yoga Tone' by 'Una',FULL,'2023-02-06 00:18:54.834750'
'84','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:19:08.030911'
'85','Yoga Tone' by 'Una',FULL,'2023-02-06 00:20:45.423380'
'86','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:20:59.646091'
'87','Yoga Tone' by 'Una',FULL,'2023-02-06 00:22:36.040382'
'88','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:22:50.261157'
'89','Yoga Tone' by 'Una',FULL,'2023-02-06 00:24:26.642601'
'90','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:24:40.879750'
'91','Yoga Tone' by 'Una',FULL,'2023-02-06 00:26:17.252350'
'92','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:26:31.478117'
'93','Yoga Tone' by 'Una',FULL,'2023-02-06 00:28:07.856650'
'94','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:28:22.081470'
'95','Yoga Tone' by 'Una',FULL,'2023-02-06 00:29:58.695348'
'96','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:30:12.680078'
'97','Yoga Tone' by 'Una',FULL,'2023-02-06 00:31:49.329707'
'98','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:32:03.312568'
'99','Yoga Tone' by 'Una',FULL,'2023-02-06 00:33:39.923339'
'100','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:33:53.905723'
'101','Yoga Tone' by 'Una',FULL,'2023-02-06 00:35:30.540804'
'102','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:35:44.510121'
'103','Yoga Tone' by 'Una',FULL,'2023-02-06 00:37:21.148543'
'104','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:37:35.148321'
'105','Yoga Tone' by 'Una',FULL,'2023-02-06 00:39:11.735116'
'106','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:39:25.775430'
'107','Yoga Tone' by 'Una',FULL,'2023-02-06 00:41:02.604123'
'108','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:41:16.369218'
'109','Yoga Tone' by 'Una',FULL,'2023-02-06 00:42:53.180852'
'110','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:43:06.956416'
'111','Yoga Tone' by 'Una',FULL,'2023-02-06 00:44:43.792101'
'112','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:44:57.566097'
'113','Yoga Tone' by 'Una',FULL,'2023-02-06 00:46:34.471953'
'114','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:46:48.160144'
'115','Yoga Tone' by 'Una',FULL,'2023-02-06 00:48:25.099542'
'116','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:48:38.770192'
'117','Yoga Tone' by 'Una',FULL,'2023-02-06 00:50:15.692213'
'118','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:50:29.381590'
'119','Yoga Tone' by 'Una',FULL,'2023-02-06 00:52:06.530240'
'120','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:52:19.980046'
'121','Yoga Tone' by 'Una',FULL,'2023-02-06 00:53:57.097549'
'122','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:54:10.593852'
'123','Yoga Tone' by 'Una',FULL,'2023-02-06 00:55:47.706887'
'124','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:56:01.169125'
'125','Yoga Tone' by 'Una',FULL,'2023-02-06 00:57:38.331428'
'126','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:57:51.781144'
'127','Yoga Tone' by 'Una',FULL,'2023-02-06 00:59:28.945433'
'128','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 00:59:42.406697'
'129','Yoga Tone' by 'Una',FULL,'2023-02-06 01:01:19.533190'
'130','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:01:32.981219'
'131','Yoga Tone' by 'Una',FULL,'2023-02-06 01:03:10.360168'
'132','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:03:23.591016'
'133','Yoga Tone' by 'Una',FULL,'2023-02-06 01:05:00.961050'
'134','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:05:14.161549'
'135','Yoga Tone' by 'Una',FULL,'2023-02-06 01:06:51.579125'
'136','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:07:04.774002'
'137','Yoga Tone' by 'Una',FULL,'2023-02-06 01:08:42.182704'
'138','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:08:55.403311'
'139','Yoga Tone' by 'Una',FULL,'2023-02-06 01:10:32.778179'
'140','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:10:46.014670'
'141','Yoga Tone' by 'Una',FULL,'2023-02-06 01:12:23.403372'
'142','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:12:36.640249'
'143','Yoga Tone' by 'Una',FULL,'2023-02-06 01:14:14.232225'
'144','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:14:27.261925'
'145','Yoga Tone' by 'Una',FULL,'2023-02-06 01:16:04.836871'
'146','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:16:17.889312'
'147','Yoga Tone' by 'Una',FULL,'2023-02-06 01:17:55.444582'
'148','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:18:08.513200'
'149','Yoga Tone' by 'Una',FULL,'2023-02-06 01:19:46.044346'
'150','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:19:59.104377'
'151','Yoga Tone' by 'Una',FULL,'2023-02-06 01:21:36.622266'
'152','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:21:49.726370'
'153','Yoga Tone' by 'Una',FULL,'2023-02-06 01:23:27.229674'
'154','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:23:40.353984'
'155','Yoga Tone' by 'Una',FULL,'2023-02-06 01:25:18.107411'
'156','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:25:30.952400'
'157','Yoga Tone' by 'Una',FULL,'2023-02-06 01:27:08.783391'
'158','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:27:21.559731'
'159','Yoga Tone' by 'Una',FULL,'2023-02-06 01:28:59.406607'
'160','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:29:12.159828'
'161','Yoga Tone' by 'Una',FULL,'2023-02-06 01:30:50.000772'
'162','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:31:02.781190'
'163','Yoga Tone' by 'Una',FULL,'2023-02-06 01:32:40.582967'
'164','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:32:53.359614'
'165','Yoga Tone' by 'Una',FULL,'2023-02-06 01:34:31.196125'
'166','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:34:43.946242'
'167','Yoga Tone' by 'Una',FULL,'2023-02-06 01:36:22.053979'
'168','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:36:34.575175'
'169','Yoga Tone' by 'Una',FULL,'2023-02-06 01:38:12.677188'
'170','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:38:25.186685'
'171','Yoga Tone' by 'Una',FULL,'2023-02-06 01:40:03.298582'
'172','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:40:15.768763'
'173','Yoga Tone' by 'Una',FULL,'2023-02-06 01:41:53.917295'
'174','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:42:06.359927'
'175','Yoga Tone' by 'Una',FULL,'2023-02-06 01:43:44.512854'
'176','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:43:56.989884'
'177','Yoga Tone' by 'Una',FULL,'2023-02-06 01:45:35.132607'
'178','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:45:47.597353'
'179','Yoga Tone' by 'Una',FULL,'2023-02-06 01:47:25.981592'
'180','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:47:38.212768'
'181','Yoga Tone' by 'Una',FULL,'2023-02-06 01:49:16.602975'
'182','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:49:28.833703'
'183','Yoga Tone' by 'Una',FULL,'2023-02-06 01:51:07.232734'
'184','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:51:19.458847'
'185','Yoga Tone' by 'Una',FULL,'2023-02-06 01:52:57.847457'
'186','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:53:10.068727'
'187','Yoga Tone' by 'Una',FULL,'2023-02-06 01:54:48.427379'
'188','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:55:00.684826'
'189','Yoga Tone' by 'Una',FULL,'2023-02-06 01:56:39.016722'
'190','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:56:51.305834'
'191','Yoga Tone' by 'Una',FULL,'2023-02-06 01:58:29.859767'
'192','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 01:58:41.942723'
'193','Yoga Tone' by 'Una',FULL,'2023-02-06 02:00:20.484547'
'194','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:00:32.551017'
'195','Yoga Tone' by 'Una',FULL,'2023-02-06 02:02:11.113592'
'196','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:02:23.191621'
'197','Yoga Tone' by 'Una',FULL,'2023-02-06 02:04:01.744225'
'198','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:04:13.812485'
'199','Yoga Tone' by 'Una',FULL,'2023-02-06 02:05:52.433896'
'200','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:06:04.509199'
'201','Yoga Tone' by 'Una',FULL,'2023-02-06 02:07:43.054151'
'202','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:07:55.120749'
'203','Yoga Tone' by 'Una',FULL,'2023-02-06 02:09:33.893426'
'204','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:09:45.723556'
'205','Yoga Tone' by 'Una',FULL,'2023-02-06 02:11:24.484630'
'206','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:11:36.305137'
'207','Yoga Tone' by 'Una',FULL,'2023-02-06 02:13:15.104200'
'208','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:13:26.924915'
'209','Yoga Tone' by 'Una',FULL,'2023-02-06 02:15:05.718991'
'210','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:15:17.503096'
'211','Yoga Tone' by 'Una',FULL,'2023-02-06 02:16:56.335592'
'212','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:17:08.127346'
'213','Yoga Tone' by 'Una',FULL,'2023-02-06 02:18:46.940344'
'214','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:18:58.738056'
'215','Yoga Tone' by 'Una',FULL,'2023-02-06 02:20:37.790276'
'216','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:20:49.353352'
'217','Yoga Tone' by 'Una',FULL,'2023-02-06 02:22:28.398953'
'218','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:22:39.945505'
'219','Yoga Tone' by 'Una',FULL,'2023-02-06 02:24:19.006052'
'220','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:24:30.538781'
'221','Yoga Tone' by 'Una',FULL,'2023-02-06 02:26:09.597590'
'222','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:26:21.151167'
'223','Yoga Tone' by 'Una',FULL,'2023-02-06 02:28:00.182807'
'224','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:28:11.769601'
'225','Yoga Tone' by 'Una',FULL,'2023-02-06 02:29:50.797604'
'226','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:30:02.373502'
'227','Yoga Tone' by 'Una',FULL,'2023-02-06 02:31:41.640453'
'228','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:31:52.993459'
'229','Yoga Tone' by 'Una',FULL,'2023-02-06 02:33:32.264036'
'230','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:33:43.579588'
'231','Yoga Tone' by 'Una',FULL,'2023-02-06 02:35:22.891488'
'232','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:35:34.191332'
'233','Yoga Tone' by 'Una',FULL,'2023-02-06 02:37:13.493464'
'234','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:37:24.811101'
'235','Yoga Tone' by 'Una',FULL,'2023-02-06 02:39:04.115484'
'236','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:39:15.410968'
'237','Yoga Tone' by 'Una',FULL,'2023-02-06 02:40:54.747688'
'238','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:41:05.996475'
'239','Yoga Tone' by 'Una',FULL,'2023-02-06 02:42:45.589377'
'240','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:42:56.608296'
'241','Yoga Tone' by 'Una',FULL,'2023-02-06 02:44:36.201994'
'242','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:44:47.223176'
'243','Yoga Tone' by 'Una',FULL,'2023-02-06 02:46:26.907199'
'244','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:46:37.807175'
'245','Yoga Tone' by 'Una',FULL,'2023-02-06 02:48:17.538032'
'246','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:48:28.403605'
'247','Yoga Tone' by 'Una',FULL,'2023-02-06 02:50:08.168015'
'248','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:50:18.988721'
'249','Yoga Tone' by 'Una',FULL,'2023-02-06 02:51:58.761734'
'250','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:52:09.603937'
'251','Yoga Tone' by 'Una',FULL,'2023-02-06 02:53:49.641318'
'252','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:54:00.197350'
'253','Yoga Tone' by 'Una',FULL,'2023-02-06 02:55:40.240242'
'254','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:55:50.829228'
'255','Yoga Tone' by 'Una',FULL,'2023-02-06 02:57:30.842730'
'256','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:57:41.439657'
'257','Yoga Tone' by 'Una',FULL,'2023-02-06 02:59:21.423933'
'258','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 02:59:32.063928'
'259','Yoga Tone' by 'Una',FULL,'2023-02-06 03:01:12.045743'
'260','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:01:22.648712'
'261','Yoga Tone' by 'Una',FULL,'2023-02-06 03:03:02.671836'
'262','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:03:13.236333'
'263','Yoga Tone' by 'Una',FULL,'2023-02-06 03:04:53.486671'
'264','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:05:03.859456'
'265','Yoga Tone' by 'Una',FULL,'2023-02-06 03:06:44.108570'
'266','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:06:54.471940'
'267','Yoga Tone' by 'Una',FULL,'2023-02-06 03:08:34.731387'
'268','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:08:45.086272'
'269','Yoga Tone' by 'Una',FULL,'2023-02-06 03:10:25.343517'
'270','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:10:35.708504'
'271','Yoga Tone' by 'Una',FULL,'2023-02-06 03:12:15.964086'
'272','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:12:26.305270'
'273','Yoga Tone' by 'Una',FULL,'2023-02-06 03:14:06.546591'
'274','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:14:16.900942'
'275','Yoga Tone' by 'Una',FULL,'2023-02-06 03:15:57.375837'
'276','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:16:07.504486'
'277','Yoga Tone' by 'Una',FULL,'2023-02-06 03:17:48.001805'
'278','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:17:58.113416'
'279','Yoga Tone' by 'Una',FULL,'2023-02-06 03:19:38.617064'
'280','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:19:48.701032'
'281','Yoga Tone' by 'Una',FULL,'2023-02-06 03:21:29.241500'
'282','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:21:39.314987'
'283','Yoga Tone' by 'Una',FULL,'2023-02-06 03:23:19.876797'
'284','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:23:29.905721'
'285','Yoga Tone' by 'Una',FULL,'2023-02-06 03:25:10.480484'
'286','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:25:20.520903'
'287','Yoga Tone' by 'Una',FULL,'2023-02-06 03:27:01.398686'
'288','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:27:11.142533'
'289','Yoga Tone' by 'Una',FULL,'2023-02-06 03:28:52.033192'
'290','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:29:01.768106'
'291','Yoga Tone' by 'Una',FULL,'2023-02-06 03:30:42.630139'
'292','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:30:52.372066'
'293','Yoga Tone' by 'Una',FULL,'2023-02-06 03:32:33.236900'
'294','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:32:43.013464'
'295','Yoga Tone' by 'Una',FULL,'2023-02-06 03:34:23.857811'
'296','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:34:33.602137'
'297','Yoga Tone' by 'Una',FULL,'2023-02-06 03:36:14.471930'
'298','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:36:24.214229'
'299','Yoga Tone' by 'Una',FULL,'2023-02-06 03:38:05.332423'
'300','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:38:14.795816'
'301','Yoga Tone' by 'Una',FULL,'2023-02-06 03:39:55.946353'
'302','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:40:05.404420'
'303','Yoga Tone' by 'Una',FULL,'2023-02-06 03:41:46.555404'
'304','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:41:56.033164'
'305','Yoga Tone' by 'Una',FULL,'2023-02-06 03:43:37.160370'
'306','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:43:46.628054'
'307','Yoga Tone' by 'Una',FULL,'2023-02-06 03:45:27.753911'
'308','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:45:37.259279'
'309','Yoga Tone' by 'Una',FULL,'2023-02-06 03:47:18.371289'
'310','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:47:27.858298'
'311','Yoga Tone' by 'Una',FULL,'2023-02-06 03:49:09.230740'
'312','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:49:18.483362'
'313','Yoga Tone' by 'Una',FULL,'2023-02-06 03:50:59.855124'
'314','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:51:09.106337'
'315','Yoga Tone' by 'Una',FULL,'2023-02-06 03:52:50.483746'
'316','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:52:59.725064'
'317','Yoga Tone' by 'Una',FULL,'2023-02-06 03:54:41.092657'
'318','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:54:50.340499'
'319','Yoga Tone' by 'Una',FULL,'2023-02-06 03:56:31.690649'
'320','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:56:40.934899'
'321','Yoga Tone' by 'Una',FULL,'2023-02-06 03:58:22.290794'
'322','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 03:58:31.521964'
'323','Yoga Tone' by 'Una',FULL,'2023-02-06 04:00:13.137193'
'324','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 04:00:22.103813'
'325','Yoga Tone' by 'Una',FULL,'2023-02-06 04:02:03.755992'
'326','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 04:02:12.700136'
'327','Yoga Tone' by 'Una',FULL,'2023-02-06 04:03:54.353239'
'328','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 04:04:03.320283'
'329','Yoga Tone' by 'Una',FULL,'2023-02-06 04:05:44.929449'
'330','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 04:05:53.924805'
'331','Yoga Tone' by 'Una',FULL,'2023-02-06 04:07:35.620110'
'332','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 04:07:44.523764'
'333','Yoga Tone' by 'Una',FULL,'2023-02-06 04:09:26.242880'
'334','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 04:09:35.113134'
'335','Yoga Tone' by 'Una',FULL,'2023-02-06 04:11:17.078893'
'336','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 04:11:25.712517'
'337','Yoga Tone' by 'Una',FULL,'2023-02-06 04:13:07.684666'
'338','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 04:13:16.332657'
'339','Yoga Tone' by 'Una',FULL,'2023-02-06 04:14:58.276843'
'340','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 04:15:06.954668'
'341','Yoga Tone' by 'Una',FULL,'2023-02-06 04:16:48.885438'
'342','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 04:16:57.567462'
'343','Yoga Tone' by 'Una',FULL,'2023-02-06 04:18:39.491875'
'344','Counter Flow 2' by 'Marcus',FULL,'2023-02-06 04:18:48.180599'
'345','Yoga Tone' by 'Una',FULL,'2023-02-06 04:20:30.101433'
