#,Class,Status,Time
'54','Yoga Tone' by 'Una',FULL,'2023-03-16 12:49:23.505036'
'55','Yoga Tone' by 'Una',FULL,'2023-03-16 12:51:14.126739'
'56','Yoga Tone' by 'Una',FULL,'2023-03-16 12:53:04.743611'
'57','Yoga Tone' by 'Una',FULL,'2023-03-16 12:54:55.366653'
'58','Yoga Tone' by 'Una',FULL,'2023-03-16 12:56:45.961524'
'59','Yoga Tone' by 'Una',FULL,'2023-03-16 12:58:36.588096'
'60','Yoga Tone' by 'Una',FULL,'2023-03-16 13:00:28.221332'
'61','Yoga Tone' by 'Una',FULL,'2023-03-16 13:02:18.800442'
'62','Yoga Tone' by 'Una',FULL,'2023-03-16 13:04:09.439786'
'63','Yoga Tone' by 'Una',FULL,'2023-03-16 13:06:00.106264'
'64','Yoga Tone' by 'Una',FULL,'2023-03-16 13:07:50.711915'
'65','Yoga Tone' by 'Una',FULL,'2023-03-16 13:09:41.291031'
'66','Yoga Tone' by 'Una',FULL,'2023-03-16 13:11:32.883100'
'67','Yoga Tone' by 'Una',FULL,'2023-03-16 13:13:23.537286'
'68','Yoga Tone' by 'Una',FULL,'2023-03-16 13:15:14.145407'
'69','Yoga Tone' by 'Una',FULL,'2023-03-16 13:17:04.751218'
'70','Yoga Tone' by 'Una',FULL,'2023-03-16 13:18:55.358823'
'71','Yoga Tone' by 'Una',FULL,'2023-03-16 13:20:45.946744'
'72','Yoga Tone' by 'Una',FULL,'2023-03-16 13:22:37.521928'
'73','Yoga Tone' by 'Una',FULL,'2023-03-16 13:24:28.110839'
'74','Yoga Tone' by 'Una',FULL,'2023-03-16 13:26:18.743090'
'75','Yoga Tone' by 'Una',FULL,'2023-03-16 13:28:09.402443'
'76','Yoga Tone' by 'Una',FULL,'2023-03-16 13:29:59.987988'
'77','Yoga Tone' by 'Una',FULL,'2023-03-16 13:31:50.652687'
'78','Yoga Tone' by 'Una',FULL,'2023-03-16 13:33:42.179993'
'79','Yoga Tone' by 'Una',FULL,'2023-03-16 13:35:32.789720'
'80','Yoga Tone' by 'Una',FULL,'2023-03-16 13:37:23.390671'
'81','Yoga Tone' by 'Una',FULL,'2023-03-16 13:39:14.021341'
'82','Yoga Tone' by 'Una',FULL,'2023-03-16 13:41:04.671463'
'83','Yoga Tone' by 'Una',FULL,'2023-03-16 13:42:55.295777'
'84','Yoga Tone' by 'Una',FULL,'2023-03-16 13:44:46.900004'
'85','Yoga Tone' by 'Una',FULL,'2023-03-16 13:46:37.528065'
'86','Yoga Tone' by 'Una',FULL,'2023-03-16 13:48:28.153621'
'87','Yoga Tone' by 'Una',FULL,'2023-03-16 13:50:18.749390'
'88','Yoga Tone' by 'Una',FULL,'2023-03-16 13:52:09.347932'
'89','Yoga Tone' by 'Una',FULL,'2023-03-16 13:53:59.958736'
'90','Yoga Tone' by 'Una',FULL,'2023-03-16 13:55:51.617902'
'91','Yoga Tone' by 'Una',FULL,'2023-03-16 13:57:42.260024'
'92','Yoga Tone' by 'Una',FULL,'2023-03-16 13:59:32.872864'
'93','Yoga Tone' by 'Una',FULL,'2023-03-16 14:01:23.501048'
'94','Yoga Tone' by 'Una',FULL,'2023-03-16 14:03:14.148113'
'95','Yoga Tone' by 'Una',FULL,'2023-03-16 14:05:04.808134'
'96','Yoga Tone' by 'Una',FULL,'2023-03-16 14:06:56.505859'
'97','Yoga Tone' by 'Una',FULL,'2023-03-16 14:08:47.106557'
'98','Yoga Tone' by 'Una',FULL,'2023-03-16 14:10:37.760175'
'99','Yoga Tone' by 'Una',FULL,'2023-03-16 14:12:28.380139'
'100','Yoga Tone' by 'Una',FULL,'2023-03-16 14:14:19.010043'
'101','Yoga Tone' by 'Una',FULL,'2023-03-16 14:16:09.632291'
'102','Yoga Tone' by 'Una',FULL,'2023-03-16 14:18:01.350869'
'103','Yoga Tone' by 'Una',FULL,'2023-03-16 14:19:51.973814'
'104','Yoga Tone' by 'Una',FULL,'2023-03-16 14:21:42.612334'
'105','Yoga Tone' by 'Una',FULL,'2023-03-16 14:23:33.233326'
'106','Yoga Tone' by 'Una',FULL,'2023-03-16 14:25:23.838234'
'107','Yoga Tone' by 'Una',FULL,'2023-03-16 14:27:14.439117'
'108','Yoga Tone' by 'Una',FULL,'2023-03-16 14:29:05.984018'
'109','Yoga Tone' by 'Una',FULL,'2023-03-16 14:30:56.615023'
'110','Yoga Tone' by 'Una',FULL,'2023-03-16 14:32:47.251403'
'111','Yoga Tone' by 'Una',FULL,'2023-03-16 14:34:37.898062'
'112','Yoga Tone' by 'Una',FULL,'2023-03-16 14:36:28.522949'
'113','Yoga Tone' by 'Una',FULL,'2023-03-16 14:38:19.099114'
'114','Yoga Tone' by 'Una',FULL,'2023-03-16 14:40:10.692234'
