#,Class,Status,Time
'1','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 18:35:33.392265'
'16','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 18:55:44.657429'
'31','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 19:15:54.398035'
'46','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 19:36:03.766203'
'61','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 19:56:13.188354'
'76','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 20:16:22.483240'
'91','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 20:36:31.889554'
'106','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 20:56:41.353688'
'121','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 21:16:50.675971'
'136','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 21:37:00.301394'
'151','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 21:57:09.737267'
'166','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 22:17:22.113436'
'181','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 22:37:31.653343'
'196','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 22:57:40.919246'
'211','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 23:17:50.384064'
'226','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 23:38:00.260417'
'241','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-18 23:58:09.749496'
'256','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 00:18:19.264599'
'271','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 00:38:28.549981'
'286','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 00:58:38.035316'
'301','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 01:18:47.552466'
'316','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 01:38:57.372471'
'331','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 01:59:08.595245'
'346','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 02:19:19.966276'
'361','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 02:39:30.991726'
'376','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 02:59:43.333822'
'391','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 03:19:55.658996'
'406','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 03:40:08.287158'
'421','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 04:00:23.379057'
'436','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 04:20:36.507950'
'451','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 04:40:48.682525'
'466','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 05:01:00.853056'
'481','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 05:21:14.441134'
'496','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 05:41:28.194015'
'511','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 06:01:41.084547'
'526','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 06:21:55.709665'
'541','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 06:42:07.663151'
'556','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 07:02:19.918439'
'571','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 07:22:32.670140'
'586','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 07:42:45.493313'
'601','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 08:02:58.720791'
'616','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 08:23:08.882350'
'631','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 08:43:18.585604'
'646','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 09:03:28.913665'
'661','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 09:23:38.839180'
'676','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 09:43:48.257962'
'691','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 10:03:59.899529'
'706','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 10:24:13.602602'
'721','Hatha Yoga 哈達順位' by 'Marcus',FULL,'2021-12-19 10:44:21.062169'
