#,Class,Status,Time
'1','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 16:39:49.826035'
'2','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 16:40:03.837487'
'3','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 16:41:40.712453'
'4','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 16:41:54.487173'
'5','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 16:43:31.408233'
'6','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 16:43:45.141577'
'7','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 16:45:22.065772'
'8','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 16:45:35.780181'
'9','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 16:47:12.680671'
'10','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 16:47:26.412197'
'11','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 16:49:03.295820'
'12','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 16:49:17.031309'
'13','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 16:50:54.260944'
'14','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 16:51:07.649508'
'15','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 16:52:44.851159'
'16','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 16:52:58.256099'
'17','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 16:54:35.494507'
'18','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 16:54:48.853992'
'19','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 16:56:26.112181'
'20','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 16:56:39.437339'
'21','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 16:58:16.736082'
'22','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 16:58:30.025859'
'23','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:00:07.341465'
'24','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:00:20.626986'
'25','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:01:58.280020'
'26','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:02:11.221895'
'27','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:03:48.880810'
'28','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:04:01.805827'
'29','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:05:39.477444'
'30','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:05:52.419465'
'31','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:07:30.070311'
'32','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:07:43.018388'
'33','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:09:20.689718'
'34','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:09:33.656757'
'35','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:11:11.335941'
'36','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:11:24.262349'
'37','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:13:02.275822'
'38','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:13:14.909034'
'39','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:14:52.904311'
'40','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:15:05.588584'
'41','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:16:43.496864'
'42','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:16:56.184843'
'43','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:18:34.137684'
'44','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:18:46.787505'
'45','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:20:24.713134'
'46','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:20:37.374021'
'47','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:22:15.344760'
'48','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:22:27.978608'
'49','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:24:06.318394'
'50','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:24:18.595317'
'51','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:25:56.910086'
'52','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:26:09.172570'
'53','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:27:47.531178'
'54','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:27:59.807885'
'55','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:29:38.138935'
'56','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:29:50.435041'
'57','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:31:28.719405'
'58','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:31:41.032611'
'59','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:33:19.337423'
'60','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:33:31.636428'
'61','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:35:10.272928'
'62','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:35:22.227349'
'63','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:37:00.902843'
'64','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:37:12.852860'
'65','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:38:51.520607'
'66','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:39:03.479809'
'67','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:40:42.133786'
'68','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:40:54.108975'
'69','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:42:32.740838'
'70','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:42:44.683748'
'71','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:44:23.344979'
'72','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:44:35.263964'
'73','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:46:14.263396'
'74','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:46:25.853232'
'75','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:48:04.847934'
'76','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:48:16.484511'
'77','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:49:55.481119'
'78','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:50:07.088383'
'79','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:51:46.085754'
'80','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:51:57.727432'
'81','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:53:36.729853'
'82','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:53:48.352849'
'83','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:55:27.431130'
'84','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:55:38.977172'
'85','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:57:18.396582'
'86','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:57:29.605406'
'87','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 17:59:08.995738'
'88','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 17:59:20.243716'
'89','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:00:59.597142'
'90','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:01:10.858726'
'91','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:02:50.231320'
'92','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:03:01.478752'
'93','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:04:40.887719'
'94','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:04:52.090083'
'95','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:06:31.536844'
'96','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:06:42.733318'
'97','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:08:22.443977'
'98','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:08:33.353185'
'99','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:10:13.058525'
'100','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:10:23.980515'
'101','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:12:03.651539'
'102','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:12:14.629101'
'103','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:13:54.284719'
'104','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:14:05.287753'
'105','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:15:44.908661'
'106','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:15:55.887089'
'107','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:17:35.548946'
'108','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:17:46.472063'
'109','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:19:26.545733'
'110','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:19:37.071594'
'111','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:21:17.174723'
'112','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:21:27.664720'
'113','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:23:07.788986'
'114','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:23:18.271429'
'115','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:24:58.405921'
'116','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:25:08.908081'
'117','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:26:49.033212'
'118','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:26:59.557293'
'119','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:28:39.646597'
'120','Aerial Yoga 空中瑜珈(低空)' by 'Joe',FULL,'2023-03-26 18:28:50.177640'
'121','Aerial Yoga Basic 空中瑜珈入門' by 'Joe',FULL,'2023-03-26 18:30:30.569651'
