#,Class,Status,Time
'1','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 21:44:40.100301'
'2','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 21:46:30.722744'
'3','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 21:48:21.335428'
'4','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 21:50:11.915123'
'5','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 21:52:02.543735'
'6','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 21:53:53.152372'
'7','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 21:55:44.164890'
'8','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 21:57:34.792438'
'9','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 21:59:25.390628'
'10','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:01:19.960745'
'11','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:03:10.564444'
'12','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:05:01.172433'
'13','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:06:51.837053'
'14','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:08:42.427006'
'15','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:10:33.051943'
'16','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:12:23.670125'
'17','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:14:14.283955'
'18','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:16:04.859916'
'19','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:17:55.874705'
'20','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:19:46.488120'
'21','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:21:37.101315'
'22','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:23:27.700354'
'23','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:25:18.293761'
'24','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:27:08.882570'
'25','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:28:59.862876'
'26','Counter Flow 2' by 'Marcus',FULL,'2023-03-29 22:30:50.475245'
