#,Class,Status,Time
'36','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:32:00.552050'
'37','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:33:07.629841'
'38','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:33:21.737318'
'39','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:33:36.710997'
'40','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:33:51.136599'
'41','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:34:58.452884'
'42','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:35:12.374882'
'43','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:35:27.304113'
'44','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:35:41.753106'
'45','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:36:49.088135'
'46','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:37:03.020676'
'47','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:37:17.915079'
'48','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:37:32.384720'
'49','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:38:39.812174'
'50','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:38:53.648828'
'51','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:39:08.496697'
'52','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:39:23.017934'
'53','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:40:30.436504'
'54','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:40:44.261302'
'55','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:40:59.086371'
'56','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:41:13.626043'
'57','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:42:21.063782'
'58','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:42:34.858970'
'59','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:42:49.715455'
'60','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:43:04.233772'
'61','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:44:11.657390'
'62','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:44:25.490197'
'63','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:44:40.340114'
'64','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:44:54.832485'
'65','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:46:02.445464'
'66','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:46:16.106811'
'67','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:46:30.931391'
'68','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:46:45.440813'
'69','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:47:53.050663'
'70','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:48:06.765507'
'71','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:48:21.535294'
'72','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:48:36.062801'
'73','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:49:43.665641'
'74','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:49:57.396594'
'75','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:50:12.162886'
'76','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:50:26.665911'
'77','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:51:34.258326'
'78','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:51:48.023980'
'79','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:52:02.772542'
'80','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:52:17.285222'
'81','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:53:24.879918'
'82','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:53:38.624289'
'83','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:53:53.355353'
'84','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:54:07.897036'
'85','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:55:15.493622'
'86','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:55:29.247389'
'87','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:55:43.983883'
'88','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:55:58.525765'
'89','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:57:06.318235'
'90','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:57:19.874073'
'91','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:57:34.569420'
'92','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:57:49.154525'
'93','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:58:56.938619'
'94','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:59:10.504170'
'95','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:59:25.204478'
'96','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:59:39.756188'
'97','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:00:47.536339'
'98','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:01:01.137753'
'99','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:01:15.823158'
'100','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:01:30.389780'
'101','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:02:38.185523'
'102','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:02:51.796169'
'103','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:03:06.437838'
'104','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:03:21.033126'
'105','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:04:28.837177'
'106','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:04:42.437916'
'107','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:04:57.074258'
'108','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:05:11.653122'
'109','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:06:19.432918'
'110','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:06:33.029122'
'111','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:06:47.694331'
'112','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:07:02.278571'
'113','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:08:10.277184'
'114','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:08:23.673648'
'115','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:08:38.326557'
'116','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:08:52.891010'
'117','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:10:00.903292'
'118','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:10:14.274603'
'119','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:10:28.958703'
'120','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:10:43.509281'
'121','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:11:51.513033'
'122','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:12:04.878832'
'123','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:12:19.556395'
'124','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:12:34.105204'
'125','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:13:42.119195'
'126','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:13:55.501515'
'127','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:14:10.188977'
'128','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:14:24.733819'
'129','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:15:32.728528'
'130','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:15:46.115072'
'131','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:16:00.783273'
'132','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:16:15.354853'
'133','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:17:23.336190'
'134','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:17:36.864827'
'135','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:17:51.537628'
'136','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:18:05.969255'
'137','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:19:14.331993'
'138','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:19:27.507514'
'139','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:19:42.171638'
'140','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:19:56.580032'
'141','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:21:04.958039'
'142','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:21:18.152565'
'143','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:21:32.784955'
'144','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:21:47.178298'
'145','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:22:55.569651'
'146','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:23:08.786555'
'147','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:23:23.372223'
'148','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:23:37.796871'
'149','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:24:46.165215'
'150','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:24:59.413868'
'151','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:25:13.964340'
'152','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:25:28.404448'
'153','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:26:36.771037'
'154','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:26:50.057294'
'155','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:27:04.552051'
'156','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:27:18.991757'
'157','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:28:27.400850'
'158','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:28:40.652207'
'159','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:28:55.148838'
'160','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:29:09.599636'
'161','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:30:18.262463'
'162','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:30:31.472445'
'163','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:30:45.757008'
'164','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:31:00.183246'
'165','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:32:08.864131'
'166','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:32:22.063384'
'167','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:32:36.392486'
'168','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:32:50.793717'
'169','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:33:59.493245'
'170','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:34:12.662115'
'171','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:34:27.013522'
'172','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:34:41.396047'
'173','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:35:50.087715'
'174','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:36:03.290315'
'175','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:36:17.601840'
'176','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:36:31.990636'
'177','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:37:40.712188'
'178','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:37:53.904036'
'179','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:38:08.188055'
'180','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:38:22.587335'
'181','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:39:31.328829'
'182','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:39:44.528532'
'183','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:39:58.808012'
'184','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:40:13.205842'
'185','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:41:22.192990'
'186','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:41:35.117723'
'187','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:41:49.448122'
'188','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:42:03.829500'
'189','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:43:12.818249'
'190','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:43:25.748809'
'191','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:43:40.051920'
'192','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:43:54.442189'
'193','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:45:03.464116'
'194','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:45:16.387861'
'195','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:45:30.646049'
'196','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:45:45.054625'
'197','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:46:54.074123'
'198','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:47:06.987713'
'199','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:47:21.243545'
'200','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:47:35.677077'
'201','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:48:44.691845'
'202','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:48:57.569404'
'203','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:49:11.852123'
'204','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:49:26.335776'
'205','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:50:35.275549'
'206','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:50:48.189009'
'207','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:51:02.466591'
'208','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:51:16.955300'
'209','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:52:26.103359'
'210','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:52:38.799480'
'211','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:52:53.087315'
'212','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:53:07.585988'
'213','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:54:16.723057'
'214','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:54:29.412032'
'215','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:54:43.684921'
'216','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:54:58.216476'
'217','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:56:07.309882'
'218','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:56:20.032977'
'219','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:56:34.281710'
'220','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:56:48.848074'
'221','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:57:58.054238'
'222','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:58:10.621747'
'223','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:58:24.877604'
'224','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:58:39.449237'
'225','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:59:48.670883'
'226','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:00:01.239082'
'227','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:00:15.481319'
'228','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:00:30.056794'
'229','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:01:39.269816'
'230','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:01:51.844474'
'231','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:02:06.083110'
'232','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:02:20.682939'
'233','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:03:30.098451'
'234','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:03:42.473460'
'235','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:03:56.736946'
'236','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:04:11.311535'
'237','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:05:20.708182'
'238','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:05:33.081870'
'239','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:05:47.338664'
'240','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:06:01.907439'
'241','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:07:11.337932'
'242','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:07:23.670660'
'243','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:07:37.947366'
'244','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:07:52.523058'
'245','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:09:01.970618'
'246','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:09:14.288157'
'247','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:09:28.553158'
'248','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:09:43.120767'
'249','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:10:52.552989'
'250','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:11:04.897790'
'251','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:11:19.167879'
'252','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:11:33.711545'
'253','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:12:43.157050'
'254','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:12:55.487738'
'255','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:13:09.773593'
'256','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:13:24.332283'
'257','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:14:33.896936'
'258','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:14:46.083505'
'259','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:15:00.362361'
'260','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:15:14.937614'
'261','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:16:24.476740'
'262','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:16:36.686338'
'263','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:16:50.963679'
'264','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:17:05.560789'
'265','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:18:15.089323'
'266','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:18:27.292159'
'267','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:18:41.589868'
'268','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:18:56.183107'
'269','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:20:05.744174'
'270','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:20:17.883910'
'271','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:20:32.197587'
'272','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:20:46.830824'
'273','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:21:56.351673'
'274','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:22:08.476702'
'275','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:22:22.813307'
'276','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:22:37.428626'
'277','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:23:46.952166'
'278','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:23:59.097777'
'279','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:24:13.385130'
'280','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:24:28.026753'
'281','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:25:37.792362'
'282','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:25:49.689178'
'283','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:26:04.012813'
'284','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:26:18.624135'
'285','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:27:28.425099'
'286','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:27:40.289733'
'287','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:27:54.623460'
'288','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:28:09.236381'
'289','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:29:19.012296'
'290','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:29:30.903570'
'291','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:29:45.219872'
'292','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:29:59.828375'
'293','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:31:09.607185'
'294','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:31:21.493410'
'295','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:31:35.842656'
'296','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:31:50.449792'
'297','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:33:00.190904'
'298','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:33:12.090707'
'299','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:33:26.433966'
'300','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:33:41.040235'
'301','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:34:50.802240'
'302','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:35:02.682334'
'303','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:35:17.039672'
'304','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:35:31.671359'
'305','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:36:41.669958'
'306','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:36:53.424088'
'307','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:37:07.790916'
'308','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:37:22.301666'
'309','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:38:32.277403'
'310','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:38:44.029880'
'311','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:38:58.405949'
'312','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:39:12.899441'
'313','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:40:22.889537'
'314','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:40:34.650697'
