#,Class,Status,Time
'902','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 07:17:06.619404'
'903','Yoga Tone' by 'Una',FULL,'2021-12-22 07:17:11.158523'
'904','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 07:17:15.290193'
'905','Yoga Tone 2' by 'Una',FULL,'2021-12-22 07:17:19.794565'
'906','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 07:17:24.937607'
'991','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 07:37:12.674936'
'992','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 07:37:15.920849'
'993','Yoga Tone' by 'Una',FULL,'2021-12-22 07:37:20.475672'
'994','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 07:37:24.785791'
'995','Yoga Tone 2' by 'Una',FULL,'2021-12-22 07:37:29.114082'
'996','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 07:37:34.278678'
'1081','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 07:57:22.045564'
'1082','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 07:57:25.257578'
'1083','Yoga Tone' by 'Una',FULL,'2021-12-22 07:57:29.812023'
'1084','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 07:57:34.196432'
'1085','Yoga Tone 2' by 'Una',FULL,'2021-12-22 07:57:38.496473'
'1086','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 07:57:43.649187'
'1171','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 08:17:31.537253'
'1172','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 08:17:34.515491'
'1173','Yoga Tone' by 'Una',FULL,'2021-12-22 08:17:39.050878'
'1174','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 08:17:43.412926'
'1175','Yoga Tone 2' by 'Una',FULL,'2021-12-22 08:17:47.914676'
'1176','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 08:17:52.961913'
'1261','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 08:37:40.970661'
'1262','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 08:37:43.839071'
'1263','Yoga Tone' by 'Una',FULL,'2021-12-22 08:37:48.263747'
'1264','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 08:37:52.661858'
'1265','Yoga Tone 2' by 'Una',FULL,'2021-12-22 08:37:57.189398'
'1266','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 08:38:02.239872'
'1351','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 08:57:50.051101'
'1352','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 08:57:52.960651'
'1353','Yoga Tone' by 'Una',FULL,'2021-12-22 08:57:57.359739'
'1354','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 08:58:01.822105'
'1355','Yoga Tone 2' by 'Una',FULL,'2021-12-22 08:58:06.476205'
'1356','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 08:58:11.577884'
'1441','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 09:18:13.455295'
'1442','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 09:18:20.854480'
'1443','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 09:19:22.281175'
'1444','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 09:19:25.203004'
'1445','Yoga Tone' by 'Una',FULL,'2021-12-22 09:19:29.520357'
'1446','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 09:19:34.057493'
'1531','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 09:42:24.577289'
'1532','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 09:42:31.970552'
'1533','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 09:43:33.324991'
'1534','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 09:43:36.178811'
'1535','Yoga Tone' by 'Una',FULL,'2021-12-22 09:43:40.610875'
'1536','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 09:43:45.209216'
'1621','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 10:06:35.614137'
'1622','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 10:06:42.861957'
'1623','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 10:07:44.442424'
'1624','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 10:07:47.240130'
'1625','Yoga Tone' by 'Una',FULL,'2021-12-22 10:07:51.706925'
'1626','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 10:07:56.228438'
'1711','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 10:30:46.658315'
'1712','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 10:30:53.832422'
'1713','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 10:31:55.651384'
'1714','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 10:31:58.368043'
'1715','Yoga Tone' by 'Una',FULL,'2021-12-22 10:32:02.757312'
'1716','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 10:32:07.275586'
'1801','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 10:54:57.900365'
'1802','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 10:55:05.011232'
'1803','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 10:56:07.018044'
'1804','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 10:56:09.610055'
'1805','Yoga Tone' by 'Una',FULL,'2021-12-22 10:56:14.079105'
'1806','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 10:56:18.510808'
'1891','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 11:19:08.908564'
'1892','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 11:19:16.067828'
'1893','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 11:20:18.308238'
'1894','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 11:20:20.687163'
'1895','Yoga Tone' by 'Una',FULL,'2021-12-22 11:20:25.015407'
'1896','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 11:20:29.518837'
'1981','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 11:43:20.004681'
'1982','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 11:43:27.302619'
'1983','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 11:44:29.263042'
'1984','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 11:44:31.643378'
'1985','Yoga Tone' by 'Una',FULL,'2021-12-22 11:44:36.160329'
'1986','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 11:44:40.626938'
'2071','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 12:07:31.655189'
'2072','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 12:07:39.189679'
'2073','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 12:08:40.982549'
'2074','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 12:08:43.507934'
'2075','Yoga Tone' by 'Una',FULL,'2021-12-22 12:08:47.834016'
'2076','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 12:08:52.272753'
'2161','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 12:31:42.883586'
'2162','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 12:31:50.433098'
'2163','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 12:32:52.124859'
'2164','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 12:32:54.812435'
'2165','Yoga Tone' by 'Una',FULL,'2021-12-22 12:32:58.962659'
'2166','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 12:33:03.513463'
'2251','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 12:55:54.034892'
'2252','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 12:56:01.484706'
'2253','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 12:57:03.329662'
'2254','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 12:57:05.980265'
'2255','Yoga Tone' by 'Una',FULL,'2021-12-22 12:57:09.959996'
'2256','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 12:57:14.704407'
'2341','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 13:20:06.770810'
'2342','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 13:20:13.924963'
'2343','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 13:21:15.776186'
'2344','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 13:21:18.341514'
'2345','Yoga Tone' by 'Una',FULL,'2021-12-22 13:21:22.283261'
'2346','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 13:21:27.373159'
'2431','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 13:44:18.935128'
'2432','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 13:44:26.061217'
'2433','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 13:45:28.055135'
'2434','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 13:45:30.599662'
'2435','Yoga Tone' by 'Una',FULL,'2021-12-22 13:45:34.470335'
'2436','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 13:45:39.533249'
'2521','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 14:08:30.125550'
'2522','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 14:08:37.168291'
'2523','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 14:09:39.123692'
'2524','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 14:09:41.712707'
'2525','Yoga Tone' by 'Una',FULL,'2021-12-22 14:09:45.579137'
'2526','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 14:09:50.753177'
'2611','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 14:32:42.210098'
'2612','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 14:32:49.188171'
'2613','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 14:33:51.590871'
'2614','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 14:33:53.735236'
'2615','Yoga Tone' by 'Una',FULL,'2021-12-22 14:33:58.045583'
'2616','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 14:34:02.969381'
'2701','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 14:56:53.956632'
'2702','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 14:57:00.787094'
'2703','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 14:58:03.158115'
'2704','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 14:58:05.482556'
'2705','Yoga Tone' by 'Una',FULL,'2021-12-22 14:58:09.744797'
'2706','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 14:58:14.598758'
'2791','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 15:21:05.077568'
'2792','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 15:21:11.932047'
'2793','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 15:22:14.401886'
'2794','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 15:22:16.585191'
'2795','Yoga Tone' by 'Una',FULL,'2021-12-22 15:22:20.771692'
'2796','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 15:22:25.690793'
'2881','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 15:45:16.181232'
'2882','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 15:45:23.124141'
'2883','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 15:46:25.475310'
'2884','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 15:46:27.691196'
'2885','Yoga Tone' by 'Una',FULL,'2021-12-22 15:46:31.907315'
'2886','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 15:46:36.837029'
'2971','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 16:09:27.413387'
'2972','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 16:09:34.249041'
'2973','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 16:10:36.638666'
'2974','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 16:10:38.834463'
'2975','Yoga Tone' by 'Una',FULL,'2021-12-22 16:10:42.991233'
'2976','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 16:10:48.043524'
'3061','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 16:33:38.483987'
'3062','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 16:33:45.652328'
'3063','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 16:34:47.736590'
'3064','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 16:34:49.847911'
'3065','Yoga Tone' by 'Una',FULL,'2021-12-22 16:34:53.982378'
'3066','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 16:34:59.105211'
'3151','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 16:57:49.611038'
'3152','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 16:57:56.816022'
'3153','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 16:58:58.808039'
'3154','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 16:59:01.127730'
'3155','Yoga Tone' by 'Una',FULL,'2021-12-22 16:59:05.053401'
'3156','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 16:59:10.218477'
'3241','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 17:22:00.638042'
'3242','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 17:22:07.863689'
'3243','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 17:23:09.973194'
'3244','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 17:23:12.315847'
'3245','Yoga Tone' by 'Una',FULL,'2021-12-22 17:23:16.121108'
'3246','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 17:23:21.254257'
'3331','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 17:46:11.898170'
'3332','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 17:46:19.131134'
'3333','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 17:47:21.076049'
'3334','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 17:47:23.348187'
'3335','Yoga Tone' by 'Una',FULL,'2021-12-22 17:47:27.124814'
'3336','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 17:47:32.508251'
'3421','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 18:10:23.141691'
'3422','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2021-12-22 18:10:30.825217'
'3423','Gentle Yoga 和緩瑜珈' by 'Mei Wang',FULL,'2021-12-22 18:11:32.260030'
'3424','Warm Stretch 溫和伸展' by 'Una',FULL,'2021-12-22 18:11:34.550354'
'3425','Yoga Tone' by 'Una',FULL,'2021-12-22 18:11:38.477127'
'3426','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-12-22 18:11:43.770801'
