#,Class,Status,Time
'1382','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 16:03:40.238355'
'1411','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 16:23:44.550056'
'1412','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 16:23:49.326357'
'1441','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 16:43:53.760913'
'1442','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 16:43:58.464154'
'1471','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 17:04:02.763826'
'1472','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 17:04:07.498578'
'1501','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 17:24:11.961602'
'1502','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 17:24:16.523556'
'1531','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 17:44:21.040557'
'1532','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 17:44:25.495386'
'1561','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 18:04:30.218705'
'1562','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 18:04:34.671345'
'1591','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 18:24:39.336746'
'1592','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 18:24:43.818596'
'1621','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 18:44:48.517018'
'1622','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 18:44:52.809738'
'1651','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 19:04:57.733622'
'1652','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 19:05:01.857955'
'1681','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 19:25:06.952789'
'1682','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 19:25:11.065189'
'1711','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 19:45:16.020732'
'1712','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 19:45:20.093845'
'1741','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 20:05:25.234368'
'1742','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 20:05:29.141179'
'1771','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 20:25:34.270088'
'1772','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 20:25:38.198357'
'1801','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 20:45:43.654097'
'1802','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 20:45:47.340461'
'1831','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 21:05:58.709615'
'1832','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 21:05:59.081896'
'1861','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 21:26:07.940429'
'1862','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 21:26:08.266023'
'1891','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 21:46:17.003134'
'1892','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 21:46:17.314988'
'1921','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 22:06:26.765672'
'1921','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 22:06:26.765603'
'1951','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 22:26:37.239440'
'1951','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 22:26:37.239545'
'1981','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 22:47:00.943093'
'1982','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 22:47:00.943895'
'2011','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 23:07:10.259435'
'2011','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 23:07:10.259490'
'2041','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 23:27:55.860016'
'2041','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 23:27:55.860162'
'2071','Hatha Yoga 哈達瑜珈 1' by 'Una',FULL,'2021-02-12 23:48:04.959909'
'2071','Counter Flow 1' by 'Marcus',FULL,'2021-02-12 23:48:04.960034'
