#,Class,Status,Time
'46','Yoga Tone' by 'Una',FULL,'2022-10-19 20:18:35.539401'
'47','Yoga Tone' by 'Una',FULL,'2022-10-19 20:20:26.311056'
'48','Yoga Tone' by 'Una',FULL,'2022-10-19 20:22:17.009124'
'49','Yoga Tone' by 'Una',FULL,'2022-10-19 20:24:07.712373'
'50','Yoga Tone' by 'Una',FULL,'2022-10-19 20:25:58.414421'
'51','Yoga Tone' by 'Una',FULL,'2022-10-19 20:27:49.184391'
'52','Yoga Tone' by 'Una',FULL,'2022-10-19 20:29:40.143083'
'53','Yoga Tone' by 'Una',FULL,'2022-10-19 20:31:30.797537'
'54','Yoga Tone' by 'Una',FULL,'2022-10-19 20:33:21.435549'
'55','Yoga Tone' by 'Una',FULL,'2022-10-19 20:35:12.160406'
'56','Yoga Tone' by 'Una',FULL,'2022-10-19 20:37:02.804412'
'57','Yoga Tone' by 'Una',FULL,'2022-10-19 20:38:53.484407'
'58','Yoga Tone' by 'Una',FULL,'2022-10-19 20:40:44.388722'
'59','Yoga Tone' by 'Una',FULL,'2022-10-19 20:42:35.107529'
'60','Yoga Tone' by 'Una',FULL,'2022-10-19 20:44:25.778607'
'61','Yoga Tone' by 'Una',FULL,'2022-10-19 20:46:16.442795'
'62','Yoga Tone' by 'Una',FULL,'2022-10-19 20:48:07.076764'
'63','Yoga Tone' by 'Una',FULL,'2022-10-19 20:49:57.746744'
'64','Yoga Tone' by 'Una',FULL,'2022-10-19 20:51:48.747167'
'65','Yoga Tone' by 'Una',FULL,'2022-10-19 20:53:39.497433'
'66','Yoga Tone' by 'Una',FULL,'2022-10-19 20:55:30.185890'
'67','Yoga Tone' by 'Una',FULL,'2022-10-19 20:57:20.907359'
'68','Yoga Tone' by 'Una',FULL,'2022-10-19 20:59:11.635996'
'69','Yoga Tone' by 'Una',FULL,'2022-10-19 21:01:02.276312'
'70','Yoga Tone' by 'Una',FULL,'2022-10-19 21:02:53.249140'
'71','Yoga Tone' by 'Una',FULL,'2022-10-19 21:04:43.913019'
'72','Yoga Tone' by 'Una',FULL,'2022-10-19 21:06:34.567514'
'73','Yoga Tone' by 'Una',FULL,'2022-10-19 21:08:25.201364'
'74','Yoga Tone' by 'Una',FULL,'2022-10-19 21:10:15.852268'
'75','Yoga Tone' by 'Una',FULL,'2022-10-19 21:12:06.477228'
'76','Yoga Tone' by 'Una',FULL,'2022-10-19 21:13:57.407296'
'77','Yoga Tone' by 'Una',FULL,'2022-10-19 21:15:48.049204'
'78','Yoga Tone' by 'Una',FULL,'2022-10-19 21:17:38.703023'
'79','Yoga Tone' by 'Una',FULL,'2022-10-19 21:19:29.333556'
'80','Yoga Tone' by 'Una',FULL,'2022-10-19 21:21:20.052590'
'81','Yoga Tone' by 'Una',FULL,'2022-10-19 21:23:10.719240'
'82','Yoga Tone' by 'Una',FULL,'2022-10-19 21:25:01.656680'
'83','Yoga Tone' by 'Una',FULL,'2022-10-19 21:26:52.311676'
'84','Yoga Tone' by 'Una',FULL,'2022-10-19 21:28:42.976585'
'85','Yoga Tone' by 'Una',FULL,'2022-10-19 21:31:03.861591'
'86','Yoga Tone' by 'Una',FULL,'2022-10-19 21:32:54.471045'
'87','Yoga Tone' by 'Una',FULL,'2022-10-19 21:34:45.119751'
'88','Yoga Tone' by 'Una',FULL,'2022-10-19 21:36:36.115422'
'89','Yoga Tone' by 'Una',FULL,'2022-10-19 21:38:26.757139'
'90','Yoga Tone' by 'Una',FULL,'2022-10-19 21:40:17.422244'
'91','Yoga Tone' by 'Una',FULL,'2022-10-19 21:42:08.082146'
'92','Yoga Tone' by 'Una',FULL,'2022-10-19 21:43:58.781325'
'93','Yoga Tone' by 'Una',FULL,'2022-10-19 21:45:49.412835'
'94','Yoga Tone' by 'Una',FULL,'2022-10-19 21:47:40.310847'
'95','Yoga Tone' by 'Una',FULL,'2022-10-19 21:49:31.019044'
'96','Yoga Tone' by 'Una',FULL,'2022-10-19 21:51:21.685840'
'97','Yoga Tone' by 'Una',FULL,'2022-10-19 21:53:12.364318'
'98','Yoga Tone' by 'Una',FULL,'2022-10-19 21:55:03.132127'
'99','Yoga Tone' by 'Una',FULL,'2022-10-19 21:56:53.791744'
'100','Yoga Tone' by 'Una',FULL,'2022-10-19 21:58:44.920519'
'101','Yoga Tone' by 'Una',FULL,'2022-10-19 22:00:55.490631'
'102','Yoga Tone' by 'Una',FULL,'2022-10-19 22:02:46.174527'
'103','Yoga Tone' by 'Una',FULL,'2022-10-19 22:04:36.865265'
'104','Yoga Tone' by 'Una',FULL,'2022-10-19 22:06:27.533092'
'105','Yoga Tone' by 'Una',FULL,'2022-10-19 22:08:18.225949'
'106','Yoga Tone' by 'Una',FULL,'2022-10-19 22:10:08.922650'
'107','Yoga Tone' by 'Una',FULL,'2022-10-19 22:11:59.608161'
'108','Yoga Tone' by 'Una',FULL,'2022-10-19 22:13:50.327004'
'109','Yoga Tone' by 'Una',FULL,'2022-10-19 22:15:40.976498'
