#,Class,Status,Time
'1','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:18:33.957708'
'2','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:19:55.660758'
'3','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:21:16.330822'
'4','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:22:37.112258'
'5','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:23:57.802847'
'6','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:25:18.527175'
'7','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:26:39.271288'
'8','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:28:00.080346'
'9','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:29:21.854352'
'10','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:30:42.722991'
'11','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:32:03.339559'
'12','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:33:24.091042'
'13','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:34:44.841544'
'14','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:36:05.553216'
'15','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:37:26.306645'
'16','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:38:47.023601'
'17','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:40:09.028868'
'18','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:41:30.054856'
'19','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:42:50.701078'
'20','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:44:11.352620'
'21','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:45:31.948368'
'22','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:46:52.539090'
'23','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:48:13.205462'
'24','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:49:34.110928'
'25','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:50:55.491445'
'26','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:52:16.153234'
'27','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:53:36.795272'
'28','Counter Flow 1' by 'Marcus',FULL,'2023-07-10 13:54:57.490950'
