#,Class,Status,Time
'842','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 03:12:16.318381'
'901','Yoga Tone 2' by 'Una',FULL,'2021-02-04 03:37:23.922826'
'902','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 03:37:35.983469'
'961','Yoga Tone 2' by 'Una',FULL,'2021-02-04 04:02:43.749421'
'962','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 04:02:55.680693'
'1021','Yoga Tone 2' by 'Una',FULL,'2021-02-04 04:28:03.727210'
'1022','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 04:28:15.526323'
'1081','Yoga Tone 2' by 'Una',FULL,'2021-02-04 04:53:23.542182'
'1082','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 04:53:35.224297'
'1141','Yoga Tone 2' by 'Una',FULL,'2021-02-04 05:18:43.320867'
'1142','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 05:18:54.964855'
'1201','Yoga Tone 2' by 'Una',FULL,'2021-02-04 05:44:03.302294'
'1202','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 05:44:14.998483'
'1261','Yoga Tone 2' by 'Una',FULL,'2021-02-04 06:09:21.672201'
'1262','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 06:09:33.538593'
'1321','Yoga Tone 2' by 'Una',FULL,'2021-02-04 06:34:39.551442'
'1322','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 06:34:51.617807'
'1381','Yoga Tone 2' by 'Una',FULL,'2021-02-04 06:59:57.501681'
'1382','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 07:00:09.596037'
'1441','Yoga Tone 2' by 'Una',FULL,'2021-02-04 07:25:15.598464'
'1442','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 07:25:27.785959'
'1501','Yoga Tone 2' by 'Una',FULL,'2021-02-04 07:50:33.818361'
'1502','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 07:50:46.194383'
'1561','Yoga Tone 2' by 'Una',FULL,'2021-02-04 08:15:51.984360'
'1562','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 08:16:04.403621'
'1621','Yoga Tone 2' by 'Una',FULL,'2021-02-04 08:41:09.966879'
'1622','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 08:41:22.672989'
'1681','Yoga Tone 2' by 'Una',FULL,'2021-02-04 09:06:28.179099'
'1682','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 09:06:40.690377'
'1741','Yoga Tone 2' by 'Una',FULL,'2021-02-04 09:31:46.208674'
'1742','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 09:31:58.630926'
'1801','Yoga Tone 2' by 'Una',FULL,'2021-02-04 09:57:04.417743'
'1802','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 09:57:17.272965'
'1861','Yoga Tone 2' by 'Una',FULL,'2021-02-04 10:22:22.572247'
'1862','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 10:22:35.807600'
'1921','Yoga Tone 2' by 'Una',FULL,'2021-02-04 10:47:40.667314'
'1922','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 10:47:53.963181'
'1981','Yoga Tone 2' by 'Una',FULL,'2021-02-04 11:12:58.828958'
'1982','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 11:13:12.114699'
'2041','Yoga Tone 2' by 'Una',FULL,'2021-02-04 11:38:17.101538'
'2042','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 11:38:30.864025'
'2101','Yoga Tone 2' by 'Una',FULL,'2021-02-04 12:03:35.633646'
'2102','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 12:03:49.205941'
'2161','Yoga Tone 2' by 'Una',FULL,'2021-02-04 12:28:53.741680'
'2162','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 12:29:07.533771'
'2221','Yoga Tone 2' by 'Una',FULL,'2021-02-04 12:54:12.308082'
'2222','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 12:54:26.222151'
'2281','Yoga Tone 2' by 'Una',FULL,'2021-02-04 13:19:30.684996'
'2282','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 13:19:44.597611'
'2341','Yoga Tone 2' by 'Una',FULL,'2021-02-04 13:44:48.990221'
'2342','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 13:45:03.159426'
'2401','Yoga Tone 2' by 'Una',FULL,'2021-02-04 14:10:07.255977'
'2402','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 14:10:21.651026'
'2461','Yoga Tone 2' by 'Una',FULL,'2021-02-04 14:35:25.629489'
'2462','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 14:35:39.842720'
'2521','Yoga Tone 2' by 'Una',FULL,'2021-02-04 15:00:43.932339'
'2522','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 15:00:58.093808'
'2581','Yoga Tone 2' by 'Una',FULL,'2021-02-04 15:26:01.335359'
'2582','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 15:26:15.517649'
'2641','Yoga Tone 2' by 'Una',FULL,'2021-02-04 15:51:19.985730'
'2642','Yoga Wheel 瑜珈輪' by 'Una',FULL,'2021-02-04 15:51:34.005223'
