#,Class,Status,Time
'61','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:41:04.885803'
'62','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:41:19.680908'
'63','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:41:34.037631'
'64','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:41:48.128334'
'65','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:42:55.502006'
'66','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:43:10.289846'
'67','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:43:24.661436'
'68','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:43:38.711994'
'69','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:44:46.126717'
'70','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:45:00.905947'
'71','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:45:15.274917'
'72','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:45:29.330333'
'73','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:46:36.733030'
'74','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:46:51.529080'
'75','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:47:05.915742'
'76','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:47:19.930538'
'77','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:48:27.351606'
'78','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:48:42.147080'
'79','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:48:56.518568'
'80','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:49:10.517304'
'81','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:50:18.057907'
'82','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:50:32.760503'
'83','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:50:47.132454'
'84','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:51:01.137876'
'85','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:52:08.866734'
'86','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:52:23.375190'
'87','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:52:37.758888'
'88','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:52:51.756660'
'89','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:53:59.444737'
'90','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:54:14.155962'
'91','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:54:28.377627'
'92','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:54:42.344287'
'93','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:55:50.027904'
'94','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:56:04.797263'
'95','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:56:18.966842'
'96','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:56:32.947433'
'97','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:57:40.644673'
'98','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:57:55.415023'
'99','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 22:58:09.573101'
'100','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 22:58:23.555679'
'101','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 22:59:31.335377'
'102','Yoga Tone 2' by 'Una',FULL,'2022-09-05 22:59:46.073054'
'103','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:00:00.162258'
'104','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:00:14.145361'
'105','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:01:21.998963'
'106','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:01:36.697721'
'107','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:01:50.864096'
'108','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:02:04.812235'
'109','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:03:12.630763'
'110','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:03:27.327480'
'111','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:03:41.493676'
'112','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:03:55.409792'
'113','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:05:03.234525'
'114','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:05:17.946383'
'115','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:05:32.115715'
'116','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:05:45.998267'
'117','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:06:53.872186'
'118','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:07:08.544079'
'119','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:07:22.711668'
'120','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:07:36.605273'
'121','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:08:44.467873'
'122','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:08:59.159620'
'123','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:09:13.309298'
'124','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:09:27.190525'
'125','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:10:35.071210'
'126','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:10:49.757325'
'127','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:11:03.923953'
'128','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:11:17.773688'
'129','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:12:25.721849'
'130','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:12:40.351838'
'131','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:12:54.554719'
'132','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:13:08.398148'
'133','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:14:16.342040'
'134','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:14:30.952742'
'135','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:14:45.165269'
'136','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:14:59.018658'
'137','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:16:06.942242'
'138','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:16:21.553621'
'139','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:16:35.761059'
'140','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:16:49.600811'
'141','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:17:57.663407'
'142','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:18:12.148632'
'143','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:18:26.393812'
'144','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:18:40.220450'
'145','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:19:48.272481'
'146','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:20:02.759799'
'147','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:20:16.992553'
'148','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:20:30.856031'
'149','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:21:38.897674'
'150','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:21:53.352821'
'151','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:22:07.626964'
'152','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:22:21.453548'
'153','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:23:29.589061'
'154','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:23:43.947753'
'155','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:23:58.250065'
'156','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:24:12.051117'
'157','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:25:20.217593'
'158','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:25:34.538891'
'159','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:25:48.889015'
'160','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:26:02.668721'
'161','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:27:10.802234'
'162','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:27:25.158806'
'163','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:27:39.486503'
'164','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:27:53.299156'
'165','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:29:01.414751'
'166','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:29:15.794524'
'167','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:29:30.069212'
'168','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:29:43.898486'
'169','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:30:52.006868'
'170','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:31:06.399712'
'171','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:31:20.672688'
'172','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:31:34.507008'
'173','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:32:42.629412'
'174','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:32:57.007504'
'175','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:33:11.254267'
'176','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:33:25.136767'
'177','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:34:33.316488'
'178','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:34:47.601656'
'179','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:35:01.851761'
'180','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:35:15.719470'
'181','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:36:23.951811'
'182','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:36:38.235462'
'183','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:36:52.473937'
'184','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:37:06.318050'
'185','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:38:14.557366'
'186','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:38:28.823395'
'187','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:38:43.066048'
'188','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:38:56.957694'
'189','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:40:05.155934'
'190','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:40:19.452859'
'191','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:40:33.652559'
'192','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:40:47.548036'
'193','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:41:55.755724'
'194','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:42:10.067331'
'195','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:42:24.251087'
'196','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:42:38.179821'
'197','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:43:46.356288'
'198','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:44:00.696860'
'199','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:44:14.868634'
'200','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:44:28.808338'
'201','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:45:37.004472'
'202','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:45:51.325230'
'203','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:46:05.497449'
'204','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:46:19.388925'
'205','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:47:27.610385'
'206','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:47:41.949105'
'207','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:47:56.093746'
'208','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:48:09.976413'
'209','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:49:18.219538'
'210','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:49:32.632151'
'211','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:49:46.719384'
'212','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:50:00.590061'
'213','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:51:08.815603'
'214','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:51:23.254712'
'215','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:51:37.331894'
'216','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:51:51.204625'
'217','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:52:59.402596'
'218','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:53:13.888815'
'219','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:53:27.968248'
'220','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:53:41.809026'
'221','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:54:50.017542'
'222','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:55:04.510380'
'223','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:55:18.583025'
'224','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:55:32.424228'
'225','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:56:40.703160'
'226','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:56:55.108792'
'227','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:57:09.215584'
'228','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:57:23.005093'
'229','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-05 23:58:31.452486'
'230','Yoga Tone 2' by 'Una',FULL,'2022-09-05 23:58:45.712788'
'231','Counter Flow 1' by 'Marcus',FULL,'2022-09-05 23:58:59.816058'
'232','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-05 23:59:13.621576'
'233','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:00:22.055734'
'234','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:00:36.295650'
'235','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:00:50.427524'
'236','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:01:04.245357'
'237','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:02:12.669842'
'238','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:02:26.881663'
'239','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:02:41.015277'
'240','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:02:54.843951'
'241','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:04:03.260682'
'242','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:04:17.491927'
'243','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:04:31.625656'
'244','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:04:45.527844'
'245','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:05:53.883434'
'246','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:06:08.091238'
'247','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:06:22.235927'
'248','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:06:36.165624'
'249','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:07:44.534274'
'250','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:07:58.726570'
'251','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:08:12.838607'
'252','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:08:26.795960'
'253','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:09:35.150765'
'254','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:09:49.358785'
'255','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:10:03.444178'
'256','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:10:17.403437'
'257','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:11:25.728699'
'258','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:11:39.976434'
'259','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:11:54.065063'
'260','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:12:08.022513'
'261','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:13:16.327419'
'262','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:13:30.589739'
'263','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:13:44.671946'
'264','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:13:58.647622'
'265','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:15:06.920620'
'266','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:15:21.177154'
'267','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:15:35.287502'
'268','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:15:49.228562'
'269','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:16:57.522999'
'270','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:17:11.812627'
'271','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:17:25.872505'
'272','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:17:39.831191'
'273','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:18:48.216408'
'274','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:19:02.421261'
'275','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:19:16.484884'
'276','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:19:30.564749'
'277','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:20:38.807374'
'278','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:20:53.025136'
'279','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:21:07.080449'
'280','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:21:21.155380'
'281','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:22:29.437272'
'282','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:22:43.628476'
'283','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:22:57.687604'
'284','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:23:11.753277'
'285','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:24:20.062935'
'286','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:24:34.217616'
'287','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:24:48.313474'
'288','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:25:02.375655'
'289','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:26:10.649247'
'290','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:26:24.823947'
'291','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:26:38.912049'
'292','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:26:52.975696'
'293','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:28:01.247018'
'294','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:28:15.422169'
'295','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:28:29.496919'
'296','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:28:43.601289'
'297','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:29:51.905320'
'298','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:30:06.044907'
'299','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:30:20.106591'
'300','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:30:34.282679'
'301','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:31:42.525784'
'302','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:31:56.622370'
'303','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:32:10.704349'
'304','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:32:24.904877'
'305','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:33:33.128652'
'306','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:33:47.257844'
'307','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:34:01.304152'
'308','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:34:15.523045'
'309','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:35:23.759939'
'310','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:35:37.912702'
'311','Counter Flow 1' by 'Marcus',FULL,'2022-09-06 00:35:51.923780'
'312','Chair yoga 椅子瑜珈' by 'Marcus',FULL,'2022-09-06 00:36:06.137568'
'313','Hatha Basic 哈達基礎' by 'Una',FULL,'2022-09-06 00:37:14.518298'
'314','Yoga Tone 2' by 'Una',FULL,'2022-09-06 00:37:28.560485'
